Schlag; Schwenk; Winkel
-314,4085388183594;90,99481201171875;89,40257268796633
-261,97601318359375;117,55218505859375;89,34329347615979
-349,3143615722656;151,77012634277344;89,29667743507444
-377,8882141113281;181,107177734375;89,26283384773703
-417,0141906738281;211,86264038085938;89,23916724226294
-413,2225646972656;232,61668395996094;89,22230350520218
-394,7200927734375;256,28265380859375;89,2098179193994
-370,047119140625;267,8964538574219;89,20112991877514
-433,8345947265625;304,8953857421875;89,19722305056989
-473,43914794921875;329,1439514160156;89,1997024092386
-509,5456848144531;362,5060119628906;89,21026871188461
-545,1664428710938;385,87359619140625;89,23047241144951
-586,2862548828125;409,67010498046875;89,2614063382005
-578,12255859375;436,8676452636719;89,30280411475995
-627,686767578125;464,3659362792969;89,35187902394648
-643,881591796875;480,8583984375;89,40260683891218
-716,2820434570312;507,6787414550781;89,44593072881756
-731,3744506835938;514,4583740234375;89,47112046647656
-750,1519775390625;516,85546875;89,46808103229591
-780,8795776367188;534,9856567382812;89,43000955786226
-819,6644897460938;546,9237060546875;89,35559464685497
-823,3712158203125;566,8709716796875;89,25014335625914
-790,45068359375;561,7478637695312;89,12541727182554
-823,2088623046875;568,7161254882812;88,99816401739903
-823,5137329101562;569,110107421875;88,88732370754806
-872,5237426757812;580,7838134765625;88,81004694727855
-860,0866088867188;579,6844482421875;88,77726203926248
-951,7406005859375;606,1102294921875;88,79016426660463
-918,1065673828125;607,3820190429688;88,83904793049442
-836,4285888671875;598,4651489257812;88,90516416166014
-936,9086303710938;638,784912109375;88,9654883924097
-857,874267578125;621,7579345703125;88,9995846967464
-910,57861328125;652,6073608398438;88,99713948902354
-858,063232421875;646,6358032226562;88,96322759979442
-894,3911743164062;649,2698974609375;88,91793661540807
-993,9922485351562;671,414306640625;88,88933861335322
-953,6655883789062;680,6746826171875;88,90255502939719
-1017,0478515625;703,114013671875;88,970201222937
-1000,0676879882812;712,9818725585938;89,08796051441719
-1036,8101806640625;735,792236328125;89,23654444962165
-993,35009765625;732,0889892578125;89,38858446054614
-913,9307861328125;697,3064575195312;89,51720375280665
-948,7957763671875;707,4314575195312;89,60271089102604
-895,6148681640625;681,35107421875;89,63561191225799
-995,75390625;695,87060546875;89,61695866563468
-949,2791137695312;693,8733520507812;89,55804145385414
-969,987548828125;699,2158203125;89,4796103916149
-911,4671020507812;696,6216430664062;89,40879499030021
-884,4386596679688;675,1392211914062;89,37229445937565
-795,3034057617188;648,6690673828125;89,38752578122478
-854,44775390625;652,293212890625;89,45607355973503
-770,3751220703125;630,1199951171875;89,56321190705584
-767,8758544921875;625,6319580078125;89,68386719874412
-748,1287231445312;609,7282104492188;89,79171588573863
-723,3727416992188;608,4428100585938;89,86702555152719
-677,6587524414062;591,2374267578125;89,90028857278516
-622,3164672851562;570,2023315429688;89,89215381748366
-638,9135131835938;551,509521484375;89,85118634284193
-552,9030151367188;515,6031494140625;89,79119679136171
-587,5506591796875;503,75335693359375;89,72859810761854
-566,5218505859375;488,8526916503906;89,68004912299808
-547,185791015625;473,502197265625;89,66021425364838
-532,9660034179688;436,98626708984375;89,67931146256772
-529,788330078125;430,126220703125;89,74051678772021
-544,85595703125;410,4163513183594;89,8379152852846
-555,9924926757812;385,09710693359375;89,95579752016984
-534,6878051757812;402,0448303222656;90,07052420765855
-536,0958251953125;362,0974426269531;90,15599719493208
-537,5038452148438;326,7665100097656;90,19235429188407
-528,2496948242188;311,2961730957031;90,17489632836552
-458,98004150390625;287,9431457519531;90,11864972055047
-457,79510498046875;264,17327880859375;90,0556412254571
-563,4110717773438;263,564697265625;90,02489854400287
-544,2339477539062;255,85821533203125;90,05818205582834
-544,0625;244,8087615966797;90,16674108249651
-476,0904541015625;229,93753051757812;90,33519403799654
-497,0542907714844;201,03903198242188;90,52661691967532
-537,654052734375;163,67324829101562;90,69698232814295
-571,4405517578125;165,79605102539062;90,81163388355078
-555,2102661132812;148,1631622314453;90,85598913202084
-548,7134399414062;139,48980712890625;90,83712414953327
-526,968994140625;112,938720703125;90,77780395659171
-519,3407592773438;119,77071380615234;90,70689976281781
-551,0098266601562;65,72700500488281;90,64978572097816
-525,2344970703125;33,7299690246582;90,62127651138253
-557,4388427734375;7,818414688110352;90,62295673791834
-495,11419677734375;-20,335556030273438;90,64562613577363
-477,6576843261719;-39,50349426269531;90,67515304355558
-439,11724853515625;-65,27397918701172;90,69873768675964
-455,7791442871094;-83,62039947509766;90,70902395164968
-431,2689514160156;-104,8227767944336;90,705260517417
-334,56890869140625;-180,82904052734375;90,69228315799398
-288,92681884765625;-187,2060546875;90,67796708149363
-247,00732421875;-201,86016845703125;90,66988696770551
-227,37261962890625;-233,18211364746094;90,6721204395641
-279,341064453125;-256,6024169921875;90,68322632715454
-116,4216537475586;-257,29986572265625;90,6962856488476
