"B0 AOI2";;;;;;;;;;
"Index [1]";"X [mm]";"Y [mm]";"Z [mm]";"U [mm]";"V [mm]";"W [mm]";"Sigma_X [mm]";"Sigma_Y [mm]";"Sigma_Z [mm]";"sigma [pixel]"
37;2318,4765625;469,1558532714844;50618,72265625;35,04396057128906;-314,863525390625;-8,201982498168945;0,9441973567008972;0,34514179825782776;0,2697620391845703;0,015684381127357483
38;2318,4765625;469,1558532714844;50618,72265625;55,66676712036133;-310,5723571777344;-9,934224128723145;0,9298055171966553;0,3462190628051758;0,2660638689994812;0,015552827157080173
39;2318,4765625;469,1558532714844;50618,72265625;56,82630157470703;-309,1227722167969;-9,617342948913574;0,9395729303359985;0,3408879339694977;0,2650197744369507;0,015659276396036148
40;2318,4765625;469,1558532714844;50618,72265625;84,12289428710938;-305,94647216796875;-12,022933006286621;0,9570286273956299;0,3448849320411682;0,26808303594589233;0,016054879873991013
41;2318,4765625;469,1558532714844;50618,72265625;63,25233459472656;-311,1485290527344;-10,593490600585938;0,9593387842178345;0,3459717631340027;0,2676612436771393;0,016175802797079086
42;2318,4765625;469,1558532714844;50618,72265625;51,15018844604492;-315,7970886230469;-10,048808097839355;0,9409026503562927;0,34279587864875793;0,26238325238227844;0,015913300216197968
43;2318,4765625;469,1558532714844;50618,72265625;59,6412467956543;-303,48358154296875;-9,165458679199219;0,9477626085281372;0,342265784740448;0,26258745789527893;0,016070840880274773
44;2318,4765625;469,1558532714844;50618,72265625;34,12617492675781;-309,6238708496094;-9,65369701385498;0,9358044862747192;0,34981802105903625;0,2613561749458313;0,016110774129629135
45;2318,4765625;469,1558532714844;50618,72265625;57,53435134887695;-290,41961669921875;-10,678762435913086;0,9476978778839111;0,34385946393013;0,26138514280319214;0,016245394945144653
46;2318,4765625;469,1558532714844;50618,72265625;41,54693603515625;-294,9248046875;-9,645565032958984;0,9364777207374573;0,3368663191795349;0,25698599219322205;0,01601041667163372
47;2318,4765625;469,1558532714844;50618,72265625;53,249977111816406;-278,1026306152344;-8,73731803894043;0,9334139823913574;0,3431871235370636;0,25730013847351074;0,01616949960589409
48;2318,4765625;469,1558532714844;50618,72265625;24,362548828125;-285,9965515136719;-9,1077241897583;0,9528132677078247;0,3428604006767273;0,2605590224266052;0,01652483083307743
49;2318,4765625;469,1558532714844;50618,72265625;2,81335186958313;-281,28662109375;-9,481027603149414;0,941256046295166;0,3390369713306427;0,25715959072113037;0,016352402046322823
50;2318,4765625;469,1558532714844;50618,72265625;21,62338638305664;-271,36322021484375;-9,43008041381836;0,9835672378540039;0,34697869420051575;0,2670183777809143;0,017212141305208206
51;2318,4765625;469,1558532714844;50618,72265625;12,599483489990234;-268,3562316894531;-9,499238967895508;0,9442169666290283;0,34061911702156067;0,2577503025531769;0,016585439443588257
52;2318,4765625;469,1558532714844;50618,72265625;25,95798110961914;-260,6685791015625;-10,643827438354492;0,9692232012748718;0,35685595870018005;0,2659556269645691;0,017367184162139893
53;2318,4765625;469,1558532714844;50618,72265625;32,979801177978516;-250,6501922607422;-10,063752174377441;0,9219416379928589;0,3442094624042511;0,253916472196579;0,016483262181282043
54;2318,4765625;469,1558532714844;50618,72265625;40,95712661743164;-247,33660888671875;-11,92510986328125;0,9547214508056641;0,3475722670555115;0,26142585277557373;0,01712614856660366
55;2318,4765625;469,1558532714844;50618,72265625;53,08445358276367;-235,63540649414062;-13,160003662109375;0,9343656301498413;0,33823078870773315;0,25575974583625793;0,016706794500350952
56;2318,4765625;469,1558532714844;50618,72265625;54,25825881958008;-235,16860961914062;-13,765294075012207;0,93024742603302;0,33453914523124695;0,25459930300712585;0,01664319820702076
57;2318,4765625;469,1558532714844;50618,72265625;16,437780380249023;-238,080810546875;-12,99557876586914;0,9455931186676025;0,34430915117263794;0,2599080502986908;0,017163516953587532
58;2318,4765625;469,1558532714844;50618,72265625;38,002708435058594;-227,07493591308594;-14,907716751098633;0,9677869081497192;0,3458574116230011;0,26549792289733887;0,017603643238544464
59;2318,4765625;469,1558532714844;50618,72265625;36,170677185058594;-228,04417419433594;-14,61089038848877;0,9131994247436523;0,33578231930732727;0,2524740695953369;0,01665249466896057
60;2318,4765625;469,1558532714844;50618,72265625;8,778990745544434;-224,93531799316406;-10,955328941345215;0,9322417974472046;0,3324398696422577;0,25687670707702637;0,016933901235461235
61;2318,4765625;469,1558532714844;50618,72265625;14,470353126525879;-219,6141357421875;-13,065333366394043;0,9316126704216003;0,33955585956573486;0,2583719789981842;0,01716592162847519
62;2318,4765625;469,1558532714844;50618,72265625;9,475391387939453;-213,62220764160156;-13,15658187866211;0,9242453575134277;0,33906838297843933;0,25729748606681824;0,01712060160934925
63;2318,4765625;469,1558532714844;50618,72265625;17,569381713867188;-213,1536865234375;-12,247005462646484;0,9184442162513733;0,3307620882987976;0,25566354393959045;0,016916725784540176
64;2318,4765625;469,1558532714844;50618,72265625;20,484127044677734;-202,33151245117188;-11,04150390625;0,9037267565727234;0,3336517810821533;0,2532553970813751;0,016838369891047478
65;2318,4765625;469,1558532714844;50618,72265625;3,994203805923462;-205,3970184326172;-13,06035041809082;0,90909343957901;0,32534846663475037;0,2544485628604889;0,016786914318799973
66;2318,4765625;469,1558532714844;50618,72265625;0,03739229962229729;-198,16616821289062;-13,958953857421875;0,908963143825531;0,32651522755622864;0,25537291169166565;0,016882602125406265
67;2318,4765625;469,1558532714844;50618,72265625;18,616180419921875;-193,83009338378906;-12,986305236816406;0,9111927151679993;0,3263755142688751;0,2567720413208008;0,016974784433841705
68;2318,4765625;469,1558532714844;50618,72265625;16,083234786987305;-181,80841064453125;-11,916845321655273;0,8981223106384277;0,3251268267631531;0,25421059131622314;0,01682288572192192
69;2318,4765625;469,1558532714844;50618,72265625;6,184544563293457;-174,70054626464844;-12,281539916992188;0,8793473839759827;0,3266136646270752;0,2502824366092682;0,01664828136563301
70;2318,4765625;469,1558532714844;50618,72265625;26,446552276611328;-163,87351989746094;-12,151031494140625;0,9025320410728455;0,32475975155830383;0,25698795914649963;0,01699259877204895
71;2318,4765625;469,1558532714844;50618,72265625;23,173465728759766;-153,3291778564453;-12,590228080749512;0,8623648881912231;0,31050461530685425;0,24635492265224457;0,016097823157906532
72;2318,4765625;469,1558532714844;50618,72265625;17,552228927612305;-152,3155517578125;-12,6415433883667;0,914810299873352;0,32460787892341614;0,2619704604148865;0,017249250784516335
73;2318,4765625;469,1558532714844;50618,72265625;-8,870343208312988;-147,47779846191406;-10,68635082244873;0,8790170550346375;0,32037216424942017;0,2527616322040558;0,016716698184609413
74;2318,4765625;469,1558532714844;50618,72265625;27,292707443237305;-142,1972198486328;-10,021324157714844;0,8858234882354736;0,32387009263038635;0,2554181218147278;0,016958855092525482
75;2318,4765625;469,1558532714844;50618,72265625;27,946672439575195;-125,71700286865234;-11,582026481628418;0,8970955610275269;0,31701749563217163;0,25930356979370117;0,016897009685635567
76;2318,4765625;469,1558532714844;50618,72265625;16,56926918029785;-123,83372497558594;-11,87322998046875;0,858290433883667;0,3097022473812103;0,2487141191959381;0,016255980357527733
77;2318,4765625;469,1558532714844;50618,72265625;55,03734588623047;-107,44507598876953;-14,619088172912598;0,8952687978744507;0,3187354803085327;0,2601805329322815;0,017008211463689804
78;2318,4765625;469,1558532714844;50618,72265625;49,45551300048828;-96,90174865722656;-12,680303573608398;0,908984363079071;0,32360345125198364;0,26482686400413513;0,01735842414200306
79;2318,4765625;469,1558532714844;50618,72265625;50,955570220947266;-83,1693115234375;-12,433284759521484;0,8899523019790649;0,3184511363506317;0,2597554624080658;0,017002368345856667
80;2318,4765625;469,1558532714844;50618,72265625;29,636688232421875;-64,71153259277344;-11,589611053466797;0,898907482624054;0,3196559250354767;0,26312217116355896;0,017121484503149986
81;2318,4765625;469,1558532714844;50618,72265625;59,07333755493164;-66,7924575805664;-12,242422103881836;0,8619323372840881;0,3093729317188263;0,25239530205726624;0,016415689140558243
82;2318,4765625;469,1558532714844;50618,72265625;11,145890235900879;-55,270286560058594;-8,252198219299316;0,8974612951278687;0,32263097167015076;0,26307377219200134;0,017315227538347244
83;2318,4765625;469,1558532714844;50618,72265625;29,2661190032959;-35,25087356567383;-9,568317413330078;0,8781344890594482;0,3145568370819092;0,25803494453430176;0,016769619658589363
84;2318,4765625;469,1558532714844;50618,72265625;39,959381103515625;-14,162035942077637;-12,676342964172363;0,8914810419082642;0,31962552666664124;0,26222801208496094;0,017100349068641663
85;2318,4765625;469,1558532714844;50618,72265625;14,801567077636719;-1,7224446535110474;-9,949892044067383;0,8796414732933044;0,3161785900592804;0,25860360264778137;0,016897052526474
86;2318,4765625;469,1558532714844;50618,72265625;23,942340850830078;17,5707950592041;-12,126513481140137;0,8744563460350037;0,31438514590263367;0,2572493255138397;0,01676023192703724
87;2318,4765625;469,1558532714844;50618,72265625;4,281141757965088;28,408742904663086;-10,803374290466309;0,873467206954956;0,31415677070617676;0,25759485363960266;0,016618043184280396
88;2318,4765625;469,1558532714844;50618,72265625;-16,56060791015625;51,60281753540039;-12,372764587402344;0,9173156023025513;0,33041056990623474;0,27031558752059937;0,017703209072351456
89;2318,4765625;469,1558532714844;50618,72265625;-29,67097282409668;60,738868713378906;-11,012229919433594;0,9058875441551208;0,32725289463996887;0,2673681974411011;0,017340367659926414
90;2318,4765625;469,1558532714844;50618,72265625;3,6483511924743652;84,05287170410156;-9,404130935668945;0,9055795669555664;0,32634201645851135;0,2660287618637085;0,0174835417419672
91;2318,4765625;469,1558532714844;50618,72265625;-5,011800289154053;90,12003326416016;-7,333970546722412;0,9281758666038513;0,3378714621067047;0,27415931224823;0,017764322459697723
92;2318,4765625;469,1558532714844;50618,72265625;-5,739088535308838;103,17774963378906;-10,959293365478516;0,8807435035705566;0,3188200891017914;0,25860586762428284;0,01680135540664196
93;2318,4765625;469,1558532714844;50618,72265625;-51,64080047607422;113,46541595458984;-7,57832145690918;0,9098711609840393;0,3318910002708435;0,26759621500968933;0,01737532950937748
94;2318,4765625;469,1558532714844;50618,72265625;-33,55658721923828;131,54583740234375;-9,603310585021973;0,9099028706550598;0,3329069912433624;0,26725032925605774;0,017345309257507324
95;2318,4765625;469,1558532714844;50618,72265625;-57,533939361572266;147,4463348388672;-8,251693725585938;0,9237951040267944;0,3374740481376648;0,27039071917533875;0,017695480957627296
96;2318,4765625;469,1558532714844;50618,72265625;-54,21202850341797;165,61245727539062;-10,37100887298584;0,9207956194877625;0,33543872833251953;0,26845771074295044;0,017634592950344086
97;2318,4765625;469,1558532714844;50618,72265625;-63,70779037475586;173,49752807617188;-8,164888381958008;0,9228976964950562;0,33512216806411743;0,2679898738861084;0,017679428681731224
98;2318,4765625;469,1558532714844;50618,72265625;-99,44336700439453;174,4432830810547;-8,29392147064209;0,9187451601028442;0,3322124481201172;0,2656214237213135;0,01756744645535946
99;2318,4765625;469,1558532714844;50618,72265625;-114,49376678466797;182,521484375;-5,715407371520996;0,9252372980117798;0,33755919337272644;0,2673671543598175;0,017634375020861626
100;2318,4765625;469,1558532714844;50618,72265625;-110,34638214111328;187,11936950683594;-7,174558639526367;0,9097848534584045;0,33388739824295044;0,26242756843566895;0,017201438546180725
101;2318,4765625;469,1558532714844;50618,72265625;-123,90994262695312;198,71029663085938;-7,875872611999512;0,9262183904647827;0,33780986070632935;0,2657407820224762;0,017566325142979622
102;2318,4765625;469,1558532714844;50618,72265625;-122,3898696899414;212,2988739013672;-9,162288665771484;0,9448502063751221;0,34433525800704956;0,27002209424972534;0,0179468784481287
103;2318,4765625;469,1558532714844;50618,72265625;-135,0038604736328;219,04026794433594;-8,8504056930542;0,8987963199615479;0,3268049359321594;0,2557327151298523;0,016829801723361015
104;2318,4765625;469,1558532714844;50618,72265625;-131,34446716308594;229,24754333496094;-9,326297760009766;0,9225175380706787;0,3425319790840149;0,2627312242984772;0,017256444320082664
105;2318,4765625;469,1558532714844;50618,72265625;-137,7013397216797;235,47755432128906;-10,389566421508789;0,9251163005828857;0,3457373082637787;0,26275432109832764;0,01723826862871647
106;2318,4765625;469,1558532714844;50618,72265625;-125,20701599121094;239,91656494140625;-9,606950759887695;0,9369524717330933;0,3454500138759613;0,2641797959804535;0,01748921163380146
107;2318,4765625;469,1558532714844;50618,72265625;-117,41474914550781;249,86227416992188;-11,322883605957031;0,9448829293251038;0,34707674384117126;0,26507776975631714;0,017608830705285072
108;2318,4765625;469,1558532714844;50618,72265625;-146,9748077392578;271,74578857421875;-10,575234413146973;0,9378981590270996;0,3479807674884796;0,26253050565719604;0,017359647899866104
109;2318,4765625;469,1558532714844;50618,72265625;-151,25396728515625;282,39532470703125;-11,026599884033203;0,9371574521064758;0,348916620016098;0,26136866211891174;0,017263779416680336
110;2318,4765625;469,1558532714844;50618,72265625;-136,419677734375;290,11370849609375;-12,14169692993164;0,955511748790741;0,35353460907936096;0,26503247022628784;0,017614243552088737
111;2318,4765625;469,1558532714844;50618,72265625;-124,42631530761719;294,20794677734375;-11,96985149383545;0,9276579022407532;0,34657272696495056;0,25667160749435425;0,016892191022634506
112;2318,4765625;469,1558532714844;50618,72265625;-131,96466064453125;302,6297607421875;-12,87804889678955;0,9606800675392151;0,357115238904953;0,2644689977169037;0,017565162852406502
113;2318,4765625;469,1558532714844;50618,72265625;-134,95335388183594;318,28314208984375;-13,756312370300293;0,9425657391548157;0,3458699882030487;0,2578960061073303;0,017092864960432053
114;2318,4765625;469,1558532714844;50618,72265625;-186,3963165283203;332,42901611328125;-10,657013893127441;0,941836953163147;0,3539094626903534;0,25767824053764343;0,01696828380227089
115;2318,4765625;469,1558532714844;50618,72265625;-183,8756561279297;340,1855773925781;-13,010674476623535;0,9635581374168396;0,34652572870254517;0,26091882586479187;0,01739308051764965
116;2318,4765625;469,1558532714844;50618,72265625;-189,88880920410156;350,5039978027344;-13,781097412109375;0,9756327271461487;0,3569583594799042;0,26394122838974;0,01756924018263817
117;2318,4765625;469,1558532714844;50618,72265625;-211,33758544921875;361,65155029296875;-14,525123596191406;0,9469289183616638;0,35065969824790955;0,25576767325401306;0,016846438869833946
118;2318,4765625;469,1558532714844;50618,72265625;-223,92076110839844;374,602783203125;-14,058747291564941;0,9486151337623596;0,3468039631843567;0,25502535700798035;0,016803018748760223
119;2318,4765625;469,1558532714844;50618,72265625;-234,37539672851562;381,8045349121094;-13,303010940551758;0,9558547139167786;0,35297632217407227;0,2565881311893463;0,016871530562639236
120;2318,4765625;469,1558532714844;50618,72265625;-217,45132446289062;379,0194091796875;-14,849023818969727;0,952903151512146;0,3402789831161499;0,25421425700187683;0,016718093305826187
121;2318,4765625;469,1558532714844;50618,72265625;-235,34693908691406;387,85943603515625;-13,405895233154297;0,9807246923446655;0,354478657245636;0,2614418566226959;0,017231512814760208
122;2318,4765625;469,1558532714844;50618,72265625;-262,2610168457031;400,6726379394531;-15,235337257385254;0,968486487865448;0,3466428816318512;0,2574992775917053;0,016875870525836945
123;2318,4765625;469,1558532714844;50618,72265625;-259,08441162109375;401,28497314453125;-14,858091354370117;0,9659582376480103;0,35731449723243713;0,2572389841079712;0,016735566779971123
124;2318,4765625;469,1558532714844;50618,72265625;-223,36300659179688;403,1669616699219;-17,29569435119629;0,9492288827896118;0,3489488661289215;0,2523472011089325;0,016288459300994873
125;2318,4765625;469,1558532714844;50618,72265625;-261,3880920410156;418,44390869140625;-13,095719337463379;0,935038149356842;0,3226125240325928;0,2472633719444275;0,01587127149105072
126;2318,4765625;469,1558532714844;50618,72265625;-243,8551788330078;422,8697204589844;-13,410141944885254;0,9272478818893433;0,31604304909706116;0,24503256380558014;0,01560785248875618
127;2318,4765625;469,1558532714844;50618,72265625;-229,8019561767578;420,8838195800781;-15,351204872131348;0,9658899903297424;0,32463905215263367;0,25519049167633057;0,016315514221787453
128;2318,4765625;469,1558532714844;50618,72265625;-222,26258850097656;421,9226379394531;-17,817203521728516;0,9359223246574402;0,3103756308555603;0,24737609922885895;0,015587948262691498
129;2318,4765625;469,1558532714844;50618,72265625;-225,05430603027344;425,6667175292969;-14,648412704467773;0,9380906224250793;0,3317341208457947;0,24888873100280762;0,015608944930136204
130;2318,4765625;469,1558532714844;50618,72265625;-188,10751342773438;414,2342529296875;-15,528240203857422;0,9767119884490967;0,3507620096206665;0,25960806012153625;0,016339115798473358
131;2318,4765625;469,1558532714844;50618,72265625;-202,27476501464844;421,9474182128906;-16,16301155090332;0,9628418684005737;0,3320295214653015;0,25608962774276733;0,015941407531499863
132;2318,4765625;469,1558532714844;50618,72265625;-189,07122802734375;421,4284362792969;-15,973604202270508;0,9351478219032288;0,33161288499832153;0,2493894398212433;0,015297968871891499
133;2318,4765625;469,1558532714844;50618,72265625;-161,97698974609375;411,4702453613281;-16,51163673400879;0,9395995736122131;0,3167712390422821;0,2510886788368225;0,015277976170182228
134;2318,4765625;469,1558532714844;50618,72265625;-168,28298950195312;409,7732238769531;-16,519351959228516;0,9593126177787781;0,32789018750190735;0,2571490705013275;0,01561823021620512
135;2318,4765625;469,1558532714844;50618,72265625;-217,08050537109375;417,9053039550781;-15,478568077087402;1,0149788856506348;0,3490540087223053;0,2729545533657074;0,016676442697644234
136;2318,4765625;469,1558532714844;50618,72265625;-175,30050659179688;402,2946472167969;-16,186906814575195;0,995734691619873;0,3369709849357605;0,26879826188087463;0,016192425042390823
137;2318,4765625;469,1558532714844;50618,72265625;-170,47996520996094;394,0486145019531;-12,152254104614258;0,9786323308944702;0,3244296610355377;0,26534661650657654;0,01574832759797573
138;2318,4765625;469,1558532714844;50618,72265625;-128,11846923828125;374,6709289550781;-14,570446968078613;0,9428504705429077;0,3079339861869812;0,2568691074848175;0,014936350286006927
139;2318,4765625;469,1558532714844;50618,72265625;-147,66928100585938;385,74420166015625;-14,87807846069336;0,9842535853385925;0,32188183069229126;0,2693871259689331;0,015699101611971855
140;2318,4765625;469,1558532714844;50618,72265625;-129,54925537109375;365,5958557128906;-16,419918060302734;0,9289869070053101;0,3051550090312958;0,25544700026512146;0,014524063095450401
141;2318,4765625;469,1558532714844;50618,72265625;-145,43914794921875;362,1537170410156;-14,02856731414795;0,9959725141525269;0,3311699330806732;0,27506113052368164;0,01581214927136898
142;2318,4765625;469,1558532714844;50618,72265625;-133,03826904296875;351,73553466796875;-13,6986083984375;0,9556162357330322;0,3225017488002777;0,264999121427536;0,014947392977774143
143;2318,4765625;469,1558532714844;50618,72265625;-11,244499206542969;318,7095031738281;-16,689910888671875;0,9677273035049438;0,3127634525299072;0,2705132067203522;0,015090684406459332
144;2318,4765625;469,1558532714844;50618,72265625;-26,005657196044922;318,6773681640625;-14,04744815826416;0,9738088846206665;0,31765833497047424;0,2735222578048706;0,015159043483436108
145;2318,4765625;469,1558532714844;50618,72265625;-46,38475799560547;310,750244140625;-12,735075950622559;0,9711341261863708;0,3188467025756836;0,2741229236125946;0,015051053836941719
146;2318,4765625;469,1558532714844;50618,72265625;13,34453296661377;292,0816955566406;-9,327871322631836;0,9557635188102722;0,3119114935398102;0,27141085267066956;0,014682385139167309
147;2318,4765625;469,1558532714844;50618,72265625;-15,029080390930176;307,233154296875;-12,114123344421387;0,9545133113861084;0,30693319439888;0,27295568585395813;0,014592084102332592
148;2318,4765625;469,1558532714844;50618,72265625;27,721418380737305;298,6157531738281;-11,757975578308105;0,9656049013137817;0,3216110169887543;0,276646226644516;0,014773481525480747
149;2318,4765625;469,1558532714844;50618,72265625;28,6102294921875;291,47735595703125;-10,072457313537598;0,9598320722579956;0,31401753425598145;0,2770620584487915;0,01460181549191475
150;2318,4765625;469,1558532714844;50618,72265625;63,12118911743164;288,7421569824219;-9,512681007385254;0,9209786653518677;0,29162105917930603;0,2683630883693695;0,013766201213002205
151;2318,4765625;469,1558532714844;50618,72265625;76,11878967285156;276,85272216796875;-7,640590667724609;0,9299523234367371;0,2902282476425171;0,2730187475681305;0,013890682719647884
152;2318,4765625;469,1558532714844;50618,72265625;59,70038986206055;279,5885314941406;-13,386216163635254;0,9695664644241333;0,31585752964019775;0,2846289277076721;0,014647766016423702
153;2318,4765625;469,1558532714844;50618,72265625;112,71186828613281;264,0998840332031;-9,247833251953125;0,9394599795341492;0,30496305227279663;0,2774033844470978;0,01400674507021904
154;2318,4765625;469,1558532714844;50618,72265625;96,74507141113281;260,98309326171875;-13,74048137664795;0,9105780124664307;0,29600247740745544;0,2702227830886841;0,013386181555688381
155;2318,4765625;469,1558532714844;50618,72265625;129,64007568359375;247,49659729003906;-10,37092399597168;0,9285140037536621;0,28740763664245605;0,27918994426727295;0,013705946505069733
156;2318,4765625;469,1558532714844;50618,72265625;109,30082702636719;244,05162048339844;-7,000486373901367;0,9153700470924377;0,2902887761592865;0,27560558915138245;0,013415871188044548
157;2318,4765625;469,1558532714844;50618,72265625;122,01480865478516;232,97412109375;-8,699448585510254;0,9231629967689514;0,30059266090393066;0,2779289186000824;0,013519397005438805
158;2318,4765625;469,1558532714844;50618,72265625;92,87126159667969;231,39447021484375;-5,3644795417785645;0,8975209593772888;0,29206031560897827;0,2714823782444;0,012964376248419285
159;2318,4765625;469,1558532714844;50618,72265625;108,44210052490234;224,14016723632812;-7,460380554199219;0,91999751329422;0,295587420463562;0,28030386567115784;0,013402402400970459
