"B0 AOI1";;;;;;;;;;
"Index [1]";"X [mm]";"Y [mm]";"Z [mm]";"U [mm]";"V [mm]";"W [mm]";"Sigma_X [mm]";"Sigma_Y [mm]";"Sigma_Z [mm]";"sigma [pixel]"
150;-378,1942138671875;136,45712280273438;41009,19140625;363,80841064453125;-474,46954345703125;55,81349182128906;0,5206407308578491;0,16020168364048004;0,15470245480537415;0,006662358064204454
151;-378,1942138671875;136,45712280273438;41009,19140625;377,16009521484375;-466,7120666503906;57,90757369995117;0,5015450119972229;0,15614210069179535;0,14945173263549805;0,006221489515155554
152;-378,1942138671875;136,45712280273438;41009,19140625;399,6047668457031;-494,8881530761719;61,87999725341797;0,5138128995895386;0,16016291081905365;0,153690367937088;0,006484698969870806
153;-378,1942138671875;136,45712280273438;41009,19140625;415,9468994140625;-477,98101806640625;63,684017181396484;0,5015285015106201;0,15636830031871796;0,1506001353263855;0,006178353447467089
154;-378,1942138671875;136,45712280273438;41009,19140625;395,00469970703125;-455,80194091796875;60,5816764831543;0,5053144693374634;0,15948538482189178;0,1521391123533249;0,0062692719511687756
155;-378,1942138671875;136,45712280273438;41009,19140625;443,99468994140625;-431,62548828125;66,25147247314453;0,49783754348754883;0,16091424226760864;0,1499672681093216;0,0060957917012274265
156;-378,1942138671875;136,45712280273438;41009,19140625;435,6372985839844;-403,59375;64,99059295654297;0,49211880564689636;0,15773244202136993;0,14900854229927063;0,005939001217484474
157;-378,1942138671875;136,45712280273438;41009,19140625;463,2418212890625;-393,2027893066406;67,74130249023438;0,5057502388954163;0,16358618438243866;0,1535061150789261;0,006260457448661327
158;-378,1942138671875;136,45712280273438;41009,19140625;455,610107421875;-350,85498046875;66,21620178222656;0,49699318408966064;0,16224214434623718;0,15118050575256348;0,006045890040695667
159;-378,1942138671875;136,45712280273438;41009,19140625;513,5477294921875;-352,77459716796875;74,155029296875;0,5032692551612854;0,16524575650691986;0,1534847915172577;0,006188166327774525
160;-378,1942138671875;136,45712280273438;41009,19140625;468,0052795410156;-352,64849853515625;68,2928695678711;0,49809232354164124;0,16354696452617645;0,15256285667419434;0,006056956015527248
161;-378,1942138671875;136,45712280273438;41009,19140625;468,43994140625;-327,3157043457031;68,31361389160156;0,4944707751274109;0,16455504298210144;0,15154018998146057;0,00596619350835681
162;-378,1942138671875;136,45712280273438;41009,19140625;465,35589599609375;-328,1925964355469;67,97137451171875;0,5005918741226196;0,1675417274236679;0,15380676090717316;0,006113620940595865
163;-378,1942138671875;136,45712280273438;41009,19140625;515,1271362304688;-325,0477600097656;75,08639526367188;0,5060973763465881;0,17159715294837952;0,1554187685251236;0,006234713364392519
164;-378,1942138671875;136,45712280273438;41009,19140625;432,724609375;-276,502197265625;62,777015686035156;0,5151748061180115;0,17701487243175507;0,15801456570625305;0,006435194984078407
165;-378,1942138671875;136,45712280273438;41009,19140625;409,7947692871094;-261,1226501464844;59,29318618774414;0,4977315664291382;0,17028731107711792;0,15369462966918945;0,006038387306034565
166;-378,1942138671875;136,45712280273438;41009,19140625;418,63470458984375;-232,5093231201172;59,94843673706055;0,5083203911781311;0,17552632093429565;0,15692536532878876;0,006288255099207163
167;-378,1942138671875;136,45712280273438;41009,19140625;422,1628723144531;-184,14773559570312;59,3112678527832;0,49434036016464233;0,17146670818328857;0,15298029780387878;0,005946468096226454
168;-378,1942138671875;136,45712280273438;41009,19140625;359,6632080078125;-127,89502716064453;49,73420333862305;0,4895470440387726;0,17054347693920135;0,1519990712404251;0,005843665916472673
169;-378,1942138671875;136,45712280273438;41009,19140625;327,3928527832031;-101,94745635986328;44,96860885620117;0,511740505695343;0,17924048006534576;0,15936332941055298;0,006402892991900444
170;-378,1942138671875;136,45712280273438;41009,19140625;428,6044616699219;-60,849700927734375;57,49102020263672;0,4691499173641205;0,16553698480129242;0,1459963619709015;0,005303316283971071
171;-378,1942138671875;136,45712280273438;41009,19140625;413,1800231933594;-65,21590423583984;55,459842681884766;0,5121326446533203;0,1819329708814621;0,1595197468996048;0,006414842326194048
172;-378,1942138671875;136,45712280273438;41009,19140625;341,63995361328125;-55,74070358276367;45,64594650268555;0,4300498366355896;0,15362854301929474;0,13654190301895142;0,004327490460127592
173;-378,1942138671875;136,45712280273438;41009,19140625;275,3194274902344;-50,760337829589844;37,22803497314453;0,48005980253219604;0,17266075313091278;0,14830763638019562;0,005456206854432821
174;-378,1942138671875;136,45712280273438;41009,19140625;272,817138671875;4,532442092895508;35,661746978759766;0,5088751912117004;0,1846884787082672;0,1595514565706253;0,006387815345078707
175;-378,1942138671875;136,45712280273438;41009,19140625;279,3592529296875;56,745697021484375;35,49073028564453;0,49233418703079224;0,17936360836029053;0,15332679450511932;0,005939204711467028
176;-378,1942138671875;136,45712280273438;41009,19140625;290,78802490234375;66,95526885986328;36,06686019897461;0,4884290397167206;0,17897427082061768;0,15205064415931702;0,005839848890900612
177;-378,1942138671875;136,45712280273438;41009,19140625;220,75775146484375;87,2787857055664;26,012102127075195;0,4935895800590515;0,1827642172574997;0,15453267097473145;0,006044959183782339
178;-378,1942138671875;136,45712280273438;41009,19140625;177,56137084960938;147,2587127685547;19,144750595092773;0,5077850222587585;0,18779674172401428;0,15760953724384308;0,006332749966531992
179;-378,1942138671875;136,45712280273438;41009,19140625;200,95518493652344;211,96646118164062;20,971078872680664;0,5125976800918579;0,19179551303386688;0,16001442074775696;0,006524018011987209
180;-378,1942138671875;136,45712280273438;41009,19140625;182,60983276367188;207,75192260742188;18,32758331298828;0,5191672444343567;0,1943151354789734;0,16114413738250732;0,006653015501797199
181;-378,1942138671875;136,45712280273438;41009,19140625;86,49919128417969;213,53756713867188;5,414581775665283;0,5056943297386169;0,19166307151317596;0,15773892402648926;0,006393483839929104
182;-378,1942138671875;136,45712280273438;41009,19140625;61,88920593261719;243,89181518554688;2,260349750518799;0,512197732925415;0,19651073217391968;0,16037261486053467;0,006600913126021624
183;-378,1942138671875;136,45712280273438;41009,19140625;106,58953857421875;299,78875732421875;5,606334686279297;0,5164459943771362;0,19770970940589905;0,16061297059059143;0,006678915116935968
184;-378,1942138671875;136,45712280273438;41009,19140625;59,26959991455078;341,2373962402344;-1,5266468524932861;0,5338823199272156;0,20549048483371735;0,1658434271812439;0,007112820167094469
185;-378,1942138671875;136,45712280273438;41009,19140625;74,70304107666016;365,2471923828125;0,42912325263023376;0,5218796133995056;0,20311316847801208;0,16246633231639862;0,006873188074678183
186;-378,1942138671875;136,45712280273438;41009,19140625;62,42043685913086;420,5293273925781;-3,4659385681152344;0,5324133634567261;0,20799881219863892;0,16535426676273346;0,007134592160582542
187;-378,1942138671875;136,45712280273438;41009,19140625;57,1904411315918;438,9082336425781;-3,999452590942383;0,5369070768356323;0,2111825793981552;0,1666254997253418;0,007265407592058182
188;-378,1942138671875;136,45712280273438;41009,19140625;60,6376838684082;480,81927490234375;-4,846526145935059;0,5320931673049927;0,21184949576854706;0,16549241542816162;0,007197660394012928
189;-378,1942138671875;136,45712280273438;41009,19140625;12,32585620880127;465,8163757324219;-11,230758666992188;0,5409442782402039;0,216721311211586;0,16802337765693665;0,007429447490721941
190;-378,1942138671875;136,45712280273438;41009,19140625;-43,63422393798828;497,03228759765625;-19,277620315551758;0,5342316031455994;0,21470583975315094;0,16547274589538574;0,007297528441995382
191;-378,1942138671875;136,45712280273438;41009,19140625;-105,41466522216797;491,6726989746094;-27,46377182006836;0,5387757420539856;0,21761605143547058;0,1665608286857605;0,0074308039620518684
192;-378,1942138671875;136,45712280273438;41009,19140625;-72,12457275390625;535,6185913085938;-24,085893630981445;0,5422866940498352;0,21682557463645935;0,16607630252838135;0,00748140225186944
193;-378,1942138671875;136,45712280273438;41009,19140625;-27,738557815551758;561,9658813476562;-19,287887573242188;0,5525306463241577;0,21966220438480377;0,16803626716136932;0,007696878630667925
194;-378,1942138671875;136,45712280273438;41009,19140625;-11,685995101928711;586,63623046875;-17,89438819885254;0,5575570464134216;0,22676822543144226;0,17069295048713684;0,007912414148449898
195;-378,1942138671875;136,45712280273438;41009,19140625;-62,11711883544922;601,9430541992188;-25,121788024902344;0,557845950126648;0,22492845356464386;0,1694049835205078;0,007901436649262905
196;-378,1942138671875;136,45712280273438;41009,19140625;-138,8749542236328;573,6303100585938;-34,833003997802734;0,5665156245231628;0,22912581264972687;0,1715928465127945;0,00812829751521349
197;-378,1942138671875;136,45712280273438;41009,19140625;-141,10629272460938;596,4432373046875;-36,09336471557617;0,5612790584564209;0,22590520977973938;0,1689738929271698;0,00799874309450388
198;-378,1942138671875;136,45712280273438;41009,19140625;-150,56094360351562;600,3880615234375;-37,08395004272461;0,5632783770561218;0,2326342612504959;0,17085087299346924;0,00816314946860075
199;-378,1942138671875;136,45712280273438;41009,19140625;-173,75393676757812;603,5447387695312;-40,85789489746094;0,5666158199310303;0,23045200109481812;0,17005179822444916;0,00819866918027401
200;-378,1942138671875;136,45712280273438;41009,19140625;-204,91371154785156;622,8906860351562;-45,668636322021484;0,5652389526367188;0,2319796234369278;0,1696721315383911;0,008223467506468296
201;-378,1942138671875;136,45712280273438;41009,19140625;-229,50372314453125;669,1583251953125;-50,55332946777344;0,5598874688148499;0,23327460885047913;0,16855204105377197;0,008178334683179855
202;-378,1942138671875;136,45712280273438;41009,19140625;-225,58416748046875;683,2936401367188;-50,565425872802734;0,5802431106567383;0,23885303735733032;0,17315621674060822;0,008616515435278416
203;-378,1942138671875;136,45712280273438;41009,19140625;-320,7138977050781;689,4344482421875;-63,36450958251953;0,5915676355361938;0,2437627613544464;0,17603160440921783;0,008902032859623432
204;-378,1942138671875;136,45712280273438;41009,19140625;-300,9972839355469;726,335693359375;-61,71023178100586;0,6035631895065308;0,24741078913211823;0,17862291634082794;0,009170263074338436
205;-378,1942138671875;136,45712280273438;41009,19140625;-391,3256530761719;719,2531127929688;-73,6349105834961;0,5922147631645203;0,2500523328781128;0,1768663078546524;0,00905433390289545
206;-378,1942138671875;136,45712280273438;41009,19140625;-346,2189025878906;738,012451171875;-68,14105987548828;0,5862955451011658;0,24926221370697021;0,17502851784229279;0,008968224748969078
207;-378,1942138671875;136,45712280273438;41009,19140625;-391,0483703613281;743,9027709960938;-74,47895050048828;0,5845720171928406;0,24982160329818726;0,17437143623828888;0,008976062759757042
208;-378,1942138671875;136,45712280273438;41009,19140625;-427,42620849609375;753,1826171875;-79,19921112060547;0,621260941028595;0,25872525572776794;0,1828717738389969;0,009735730476677418
209;-378,1942138671875;136,45712280273438;41009,19140625;-469,4493103027344;744,4182739257812;-84,6235580444336;0,6256089210510254;0,2592153549194336;0,18330959975719452;0,009844420477747917
210;-378,1942138671875;136,45712280273438;41009,19140625;-536,1181030273438;742,40869140625;-93,5063705444336;0,6267454624176025;0,25816094875335693;0,182798370718956;0,00987975299358368
211;-378,1942138671875;136,45712280273438;41009,19140625;-538,5344848632812;755,63720703125;-94,31822204589844;0,6138811111450195;0,2562962770462036;0,17957498133182526;0,009680178947746754
212;-378,1942138671875;136,45712280273438;41009,19140625;-484,61517333984375;775,6841430664062;-87,74121856689453;0,621279239654541;0,2577916383743286;0,18090955913066864;0,009848827496170998
213;-378,1942138671875;136,45712280273438;41009,19140625;-485,43487548828125;795,9126586914062;-87,96516418457031;0,5996978878974915;0,2515610456466675;0,17501813173294067;0,0094416169449687
214;-378,1942138671875;136,45712280273438;41009,19140625;-447,29119873046875;827,96923828125;-84,21331787109375;0,6083143353462219;0,2528846859931946;0,17661137878894806;0,009629539214074612
215;-378,1942138671875;136,45712280273438;41009,19140625;-434,5662841796875;832,7199096679688;-82,93921661376953;0,610158383846283;0,2603091299533844;0,1786145567893982;0,009803630411624908
216;-378,1942138671875;136,45712280273438;41009,19140625;-521,3300170898438;822,5379638671875;-93,7122802734375;0,60304856300354;0,257367879152298;0,17633581161499023;0,009686385281383991
217;-378,1942138671875;136,45712280273438;41009,19140625;-460,96734619140625;847,76904296875;-86,74014282226562;0,6159064173698425;0,25796717405319214;0,17860759794712067;0,00993743073195219
218;-378,1942138671875;136,45712280273438;41009,19140625;-475,7743225097656;824,8685302734375;-87,72184753417969;0,5991253852844238;0,2547151744365692;0,1745414286851883;0,009653758257627487
219;-378,1942138671875;136,45712280273438;41009,19140625;-456,0947570800781;830,49755859375;-85,01168060302734;0,6092449426651001;0,25620272755622864;0,17663834989070892;0,009876502677798271
220;-378,1942138671875;136,45712280273438;41009,19140625;-567,2590942382812;804,9993896484375;-98,08735656738281;0,5990062952041626;0,2521958351135254;0,17368493974208832;0,009691886603832245
221;-378,1942138671875;136,45712280273438;41009,19140625;-435,196533203125;822,627685546875;-80,68868255615234;0,6288073658943176;0,2666897177696228;0,18270806968212128;0,010423754341900349
222;-378,1942138671875;136,45712280273438;41009,19140625;-371,33660888671875;851,3309936523438;-73,03303527832031;0,6344639658927917;0,2640341818332672;0,18307599425315857;0,010511442087590694
223;-378,1942138671875;136,45712280273438;41009,19140625;-460,6743469238281;819,6102905273438;-83,25440979003906;0,6323964595794678;0,2625126838684082;0,18236960470676422;0,010499573312699795
224;-378,1942138671875;136,45712280273438;41009,19140625;-455,0507507324219;827,87353515625;-83,32583618164062;0,639572262763977;0,269015371799469;0,18534255027770996;0,010754886083304882
225;-378,1942138671875;136,45712280273438;41009,19140625;-352,2408142089844;837,1593017578125;-70,0716552734375;0,627311110496521;0,2625461518764496;0,18153777718544006;0,010494048707187176
226;-378,1942138671875;136,45712280273438;41009,19140625;-446,2818298339844;798,970947265625;-80,72247314453125;0,6105670928955078;0,25840210914611816;0,17751561105251312;0,010203994810581207
227;-378,1942138671875;136,45712280273438;41009,19140625;-417,9849548339844;790,7803344726562;-77,09355163574219;0,6325257420539856;0,266774982213974;0,18382757902145386;0,010727635584771633
228;-378,1942138671875;136,45712280273438;41009,19140625;-412,4246520996094;775,8841552734375;-76,22177124023438;0,6372388601303101;0,26788198947906494;0,1851787120103836;0,010862325318157673
229;-378,1942138671875;136,45712280273438;41009,19140625;-444,3526916503906;742,5283813476562;-78,7031021118164;0,6304051280021667;0,26614636182785034;0,18367816507816315;0,010766823776066303
230;-378,1942138671875;136,45712280273438;41009,19140625;-381,7043151855469;740,70166015625;-69,71317291259766;0,6232908368110657;0,2594510316848755;0,1809825897216797;0,01058520469814539
231;-378,1942138671875;136,45712280273438;41009,19140625;-370,8520202636719;715,293701171875;-68,55550384521484;0,6212410926818848;0,26164519786834717;0,18134406208992004;0,010625910945236683
232;-378,1942138671875;136,45712280273438;41009,19140625;-354,1194763183594;714,1931762695312;-65,38978576660156;0,6063594222068787;0,25459834933280945;0,1770973652601242;0,010310819372534752
233;-378,1942138671875;136,45712280273438;41009,19140625;-320,7976379394531;694,033203125;-61,20814895629883;0,5997762084007263;0,25601068139076233;0,17640601098537445;0,010254702530801296
234;-378,1942138671875;136,45712280273438;41009,19140625;-337,7463073730469;674,0567016601562;-62,74189376831055;0,58498215675354;0,24641647934913635;0,1716281622648239;0,009903286583721638
235;-378,1942138671875;136,45712280273438;41009,19140625;-311,6796569824219;649,5173950195312;-58,50052261352539;0,580251157283783;0,24548763036727905;0,1707899570465088;0,00984476413577795
236;-378,1942138671875;136,45712280273438;41009,19140625;-332,9823303222656;623,948486328125;-60,412532806396484;0,5830534100532532;0,2440166473388672;0,17136435210704803;0,009907631203532219
237;-378,1942138671875;136,45712280273438;41009,19140625;-346,4584045410156;588,100341796875;-61,14400863647461;0,5873849391937256;0,24352458119392395;0,17248331010341644;0,010007587261497974
238;-378,1942138671875;136,45712280273438;41009,19140625;-274,5706481933594;574,6747436523438;-50,343528747558594;0,574035108089447;0,23883232474327087;0,16907714307308197;0,009738863445818424
239;-378,1942138671875;136,45712280273438;41009,19140625;-290,83526611328125;541,1026611328125;-50,81673049926758;0,5854237675666809;0,24459026753902435;0,17301562428474426;0,010062923654913902
240;-378,1942138671875;136,45712280273438;41009,19140625;-223,09716796875;493,9807434082031;-40,90143585205078;0,5882745385169983;0,2451661229133606;0,17408387362957;0,010151932016015053
241;-378,1942138671875;136,45712280273438;41009,19140625;-203,83816528320312;462,3222961425781;-37,18345642089844;0,585731565952301;0,24209628999233246;0,17326147854328156;0,010091917589306831
242;-378,1942138671875;136,45712280273438;41009,19140625;-138,9044189453125;454,2186279296875;-28,319686889648438;0,5875958204269409;0,24470150470733643;0,17456717789173126;0,010194609872996807
243;-378,1942138671875;136,45712280273438;41009,19140625;-231,53741455078125;420,87554931640625;-39,653995513916016;0,5783829092979431;0,24026130139827728;0,17207634449005127;0,010005047544836998
244;-378,1942138671875;136,45712280273438;41009,19140625;-144,69137573242188;398,502197265625;-27,58574676513672;0,5748411417007446;0,23794518411159515;0,17118433117866516;0,009934218600392342
245;-378,1942138671875;136,45712280273438;41009,19140625;-174,67169189453125;389,14007568359375;-30,582183837890625;0,5700569152832031;0,23734669387340546;0,1704164445400238;0,009867578744888306
246;-378,1942138671875;136,45712280273438;41009,19140625;-59,606449127197266;364,68450927734375;-14,775857925415039;0,5821396112442017;0,23913566768169403;0,17364604771137238;0,010132744908332825
247;-378,1942138671875;136,45712280273438;41009,19140625;-115,42616271972656;341,507568359375;-21,747957229614258;0,5665653347969055;0,2342192828655243;0,16967500746250153;0,009810606017708778
248;-378,1942138671875;136,45712280273438;41009,19140625;-63,839599609375;331,3656921386719;-14,778894424438477;0,5712428689002991;0,23350553214550018;0,17079418897628784;0,009909464977681637
249;-378,1942138671875;136,45712280273438;41009,19140625;-21,947235107421875;305,9481201171875;-8,019654273986816;0,5632160902023315;0,23177775740623474;0,16907460987567902;0,009752519428730011
250;-378,1942138671875;136,45712280273438;41009,19140625;50,302345275878906;285,2122497558594;2,5707483291625977;0,5536998510360718;0,22730480134487152;0,16639605164527893;0,009529996663331985
251;-378,1942138671875;136,45712280273438;41009,19140625;5,778975486755371;255,13052368164062;-2,6356170177459717;0,5424426198005676;0,2224162518978119;0,16326874494552612;0,009266726672649384
252;-378,1942138671875;136,45712280273438;41009,19140625;121,92219543457031;225,5574951171875;13,783768653869629;0,5338788628578186;0,21793285012245178;0,16074901819229126;0,009052651934325695
253;-378,1942138671875;136,45712280273438;41009,19140625;88,67996978759766;170,6430206298828;10,978534698486328;0,5313724279403687;0,21445514261722565;0,15964233875274658;0,008997458964586258
254;-378,1942138671875;136,45712280273438;41009,19140625;80,87757110595703;144,45700073242188;10,567362785339355;0,523047924041748;0,21021270751953125;0,15719300508499146;0,008794267661869526
255;-378,1942138671875;136,45712280273438;41009,19140625;62,64506912231445;118,69185638427734;8,956415176391602;0,5169512033462524;0,20665812492370605;0,15533868968486786;0,008642079308629036
256;-378,1942138671875;136,45712280273438;41009,19140625;64,33197784423828;67,20421600341797;11,211775779724121;0,5358558893203735;0,21245285868644714;0,1607447862625122;0,009098232723772526
257;-378,1942138671875;136,45712280273438;41009,19140625;61,27976608276367;49,40269088745117;10,465973854064941;0,5211447477340698;0,20555883646011353;0,15630117058753967;0,00873409304767847
258;-378,1942138671875;136,45712280273438;41009,19140625;54,622169494628906;26,953731536865234;9,555892944335938;0,5180697441101074;0,20302756130695343;0,15518523752689362;0,008652151562273502
259;-378,1942138671875;136,45712280273438;41009,19140625;86,66534423828125;-1,9424610137939453;15,098461151123047;0,5244181156158447;0,20428508520126343;0,1566692441701889;0,008780651725828648
260;-378,1942138671875;136,45712280273438;41009,19140625;89,34850311279297;-40,28480911254883;15,950984954833984;0,528107762336731;0,2046789526939392;0,15768319368362427;0,008871367201209068
261;-378,1942138671875;136,45712280273438;41009,19140625;73,66667938232422;-69,46083068847656;14,791311264038086;0,5270862579345703;0,20276159048080444;0,15734639763832092;0,008837628178298473
262;-378,1942138671875;136,45712280273438;41009,19140625;88,50826263427734;-97,82316589355469;16,704343795776367;0,5297802090644836;0,20232534408569336;0,15795116126537323;0,008882733061909676
263;-378,1942138671875;136,45712280273438;41009,19140625;130,99343872070312;-126,3125;23,166685104370117;0,5514637231826782;0,21076726913452148;0,16399720311164856;0,009398875758051872
264;-378,1942138671875;136,45712280273438;41009,19140625;150,27650451660156;-169,5861053466797;28,080516815185547;0,560512125492096;0,21167078614234924;0,16650742292404175;0,00958342757076025
265;-378,1942138671875;136,45712280273438;41009,19140625;239,0416717529297;-204,95736694335938;40,63798141479492;0,5522928237915039;0,20746879279613495;0,16373932361602783;0,009368602186441422
266;-378,1942138671875;136,45712280273438;41009,19140625;183,39395141601562;-243,45826721191406;34,33598327636719;0,553573727607727;0,20728671550750732;0,1638072282075882;0,00938838068395853
267;-378,1942138671875;136,45712280273438;41009,19140625;275,5670471191406;-285,3519287109375;46,52637481689453;0,5560391545295715;0,2046632468700409;0,1641751229763031;0,009377829730510712
268;-378,1942138671875;136,45712280273438;41009,19140625;289,8656921386719;-324,1470947265625;50,39101791381836;0,5521756410598755;0,20431362092494965;0,16269081830978394;0,009302875027060509
269;-378,1942138671875;136,45712280273438;41009,19140625;336,77923583984375;-355,8052673339844;56,30055618286133;0,5557312369346619;0,2024494707584381;0,1633196324110031;0,009330449625849724
270;-378,1942138671875;136,45712280273438;41009,19140625;322,5375671386719;-380,96270751953125;55,51760482788086;0,5294309258460999;0,19191911816596985;0,1552220582962036;0,008688155561685562
271;-378,1942138671875;136,45712280273438;41009,19140625;304,15386962890625;-409,3810119628906;53,62972640991211;0,539821207523346;0,1931941956281662;0,15783852338790894;0,008887148462235928
272;-378,1942138671875;136,45712280273438;41009,19140625;278,9196472167969;-419,79730224609375;50,33794021606445;0,5421429872512817;0,19246380031108856;0,1581033617258072;0,008908160962164402
273;-378,1942138671875;136,45712280273438;41009,19140625;344,5829772949219;-457,6064453125;59,3304443359375;0,526893138885498;0,1831672489643097;0,15313266217708588;0,00846357923001051
274;-378,1942138671875;136,45712280273438;41009,19140625;383,98193359375;-483,5587158203125;65,3228988647461;0,516713559627533;0,17948339879512787;0,14979487657546997;0,008215230889618397
275;-378,1942138671875;136,45712280273438;41009,19140625;414,279541015625;-512,253173828125;70,1106185913086;0,5261648297309875;0,18076063692569733;0,15207189321517944;0,00838947668671608
276;-378,1942138671875;136,45712280273438;41009,19140625;455,29998779296875;-536,8623657226562;75,44580078125;0,4988158643245697;0,16802895069122314;0,1436682790517807;0,007665401790291071
277;-378,1942138671875;136,45712280273438;41009,19140625;499,94378662109375;-554,132568359375;81,40572357177734;0,5178195238113403;0,17570964992046356;0,14881940186023712;0,008127245120704174
278;-378,1942138671875;136,45712280273438;41009,19140625;492,019775390625;-572,2616577148438;80,45919799804688;0,5155770778656006;0,17062979936599731;0,14763052761554718;0,007979283109307289
279;-378,1942138671875;136,45712280273438;41009,19140625;549,5848999023438;-589,5293579101562;87,96875;0,5175852179527283;0,1712683141231537;0,14783376455307007;0,008012276142835617
280;-378,1942138671875;136,45712280273438;41009,19140625;571,2013549804688;-597,673828125;90,21656799316406;0,5107746720314026;0,16865473985671997;0,14552424848079681;0,00782992783933878
281;-378,1942138671875;136,45712280273438;41009,19140625;649,0114135742188;-616,4388427734375;100,46202087402344;0,5332875847816467;0,17508429288864136;0,15152385830879211;0,008313493803143501
282;-378,1942138671875;136,45712280273438;41009,19140625;664,890380859375;-619,4703369140625;102,57868957519531;0,529252290725708;0,17400681972503662;0,150049090385437;0,008204139769077301
283;-378,1942138671875;136,45712280273438;41009,19140625;682,1287231445312;-621,865234375;105,08879852294922;0,5339560508728027;0,17789435386657715;0,15115459263324738;0,008319905027747154
284;-378,1942138671875;136,45712280273438;41009,19140625;709,4895629882812;-648,5924072265625;109,11788177490234;0,5385128259658813;0,18049931526184082;0,15216632187366486;0,008407662622630596
285;-378,1942138671875;136,45712280273438;41009,19140625;742,4747924804688;-673,7921752929688;114,24962615966797;0,5353135466575623;0,1785242259502411;0,15091413259506226;0,008291528560221195
286;-378,1942138671875;136,45712280273438;41009,19140625;735,36669921875;-715,8474731445312;114,61975860595703;0,54934161901474;0,18408538401126862;0,15461580455303192;0,008592396974563599
287;-378,1942138671875;136,45712280273438;41009,19140625;694,0628051757812;-733,8781127929688;109,47234344482422;0,55922532081604;0,1896081119775772;0,15722942352294922;0,008806874044239521
288;-378,1942138671875;136,45712280273438;41009,19140625;710,8447875976562;-766,7902221679688;113,47721862792969;0,5487602353096008;0,1816372275352478;0,15384961664676666;0,008491857908666134
289;-378,1942138671875;136,45712280273438;41009,19140625;705,1279907226562;-790,1893920898438;112,81285858154297;0,5550074577331543;0,18569627404212952;0,15545761585235596;0,00861881673336029
290;-378,1942138671875;136,45712280273438;41009,19140625;743,8120727539062;-815,880615234375;119,2464828491211;0,5707565546035767;0,19281022250652313;0,15971823036670685;0,008952710777521133
291;-378,1942138671875;136,45712280273438;41009,19140625;729,62158203125;-822,474609375;117,60564422607422;0,5721896886825562;0,19673553109169006;0,16007378697395325;0,008970658294856548
292;-378,1942138671875;136,45712280273438;41009,19140625;822,45361328125;-849,4617309570312;130,21994018554688;0,5666439533233643;0,18765319883823395;0,15807026624679565;0,00875216256827116
293;-378,1942138671875;136,45712280273438;41009,19140625;794,849365234375;-840,2770385742188;125,64987182617188;0,5714380145072937;0,18799299001693726;0,1592572033405304;0,00881426502019167
294;-378,1942138671875;136,45712280273438;41009,19140625;721,8130493164062;-814,3320922851562;115,00839233398438;0,5682873725891113;0,18537907302379608;0,15827108919620514;0,008698112331330776
295;-378,1942138671875;136,45712280273438;41009,19140625;828,1143798828125;-847,2086181640625;129,10960388183594;0,5716500282287598;0,18704916536808014;0,1591337025165558;0,008735943585634232
296;-378,1942138671875;136,45712280273438;41009,19140625;758,8355712890625;-822,9559936523438;118,28346252441406;0,5688198804855347;0,18378815054893494;0,15828654170036316;0,008619937114417553
297;-378,1942138671875;136,45712280273438;41009,19140625;805,733642578125;-855,0988159179688;125,83016204833984;0,5631343126296997;0,18013325333595276;0,15665170550346375;0,008436965756118298
298;-378,1942138671875;136,45712280273438;41009,19140625;751,1954956054688;-855,8867797851562;118,56183624267578;0,551658570766449;0,170712411403656;0,1533915251493454;0,008086185902357101
299;-378,1942138671875;136,45712280273438;41009,19140625;786,20068359375;-870,724853515625;123,26886749267578;0,549323320388794;0,1703258454799652;0,15283051133155823;0,008003274910151958
300;-378,1942138671875;136,45712280273438;41009,19140625;881,2623291015625;-898,4815673828125;136,7308349609375;0,5361713767051697;0,165827214717865;0,1492500901222229;0,00766585860401392
301;-378,1942138671875;136,45712280273438;41009,19140625;844,57958984375;-905,3509521484375;131,731201171875;0,5359677672386169;0,16150155663490295;0,1492917686700821;0,007577834185212851
302;-378,1942138671875;136,45712280273438;41009,19140625;915,7708129882812;-916,3836059570312;140,8252410888672;0,543372631072998;0,16990552842617035;0,15162305533885956;0,007777255028486252
303;-378,1942138671875;136,45712280273438;41009,19140625;908,3557739257812;-900,780029296875;139,1150360107422;0,5694627165794373;0,1814325898885727;0,1591799259185791;0,008352828212082386
304;-378,1942138671875;136,45712280273438;41009,19140625;962,0723876953125;-896,2228393554688;145,08518981933594;0,5548737645149231;0,17453739047050476;0,15530607104301453;0,007973577827215195
305;-378,1942138671875;136,45712280273438;41009,19140625;932,7779541015625;-861,6444091796875;139,96127319335938;0,5715721845626831;0,18136149644851685;0,160294309258461;0,008323254063725471
306;-378,1942138671875;136,45712280273438;41009,19140625;864,7090454101562;-800,0839233398438;129,38528442382812;0,5638003945350647;0,1795767992734909;0,1584518551826477;0,008130336180329323
307;-378,1942138671875;136,45712280273438;41009,19140625;910,015380859375;-793,6282348632812;134,5307159423828;0,57288658618927;0,18122033774852753;0,16132675111293793;0,008282456547021866
308;-378,1942138671875;136,45712280273438;41009,19140625;861,3006591796875;-760,8077392578125;127,10111999511719;0,5716034173965454;0,18320369720458984;0,1613500714302063;0,008245643228292465
309;-378,1942138671875;136,45712280273438;41009,19140625;958,34765625;-779,4002075195312;140,621826171875;0,5737692713737488;0,18612118065357208;0,1622963547706604;0,00827067345380783
