"B0 AOI1";;;;;;;;;;
"Index [1]";"X [mm]";"Y [mm]";"Z [mm]";"U [mm]";"V [mm]";"W [mm]";"Sigma_X [mm]";"Sigma_Y [mm]";"Sigma_Z [mm]";"sigma [pixel]"
22;-362,5203857421875;95,84056091308594;40729,77734375;-622,9675903320312;201,6321258544922;-88,8599853515625;0,5334550142288208;0,21982601284980774;0,16663973033428192;0,007572859991341829
23;-362,5203857421875;95,84056091308594;40729,77734375;-509,7104187011719;201,78225708007812;-73,99913024902344;0,543224573135376;0,2224097102880478;0,1685059815645218;0,007785608526319265
24;-362,5203857421875;95,84056091308594;40729,77734375;-602,5115966796875;176,5105743408203;-86,74879455566406;0,5467758178710938;0,22554755210876465;0,1695375293493271;0,007910752668976784
25;-362,5203857421875;95,84056091308594;40729,77734375;-512,7310180664062;189,8247528076172;-74,88231658935547;0,5427649021148682;0,22694624960422516;0,16861563920974731;0,00787116028368473
26;-362,5203857421875;95,84056091308594;40729,77734375;-528,901123046875;190,6554412841797;-77,39797973632812;0,5449670553207397;0,2284088134765625;0,1688242405653;0,00794897973537445
27;-362,5203857421875;95,84056091308594;40729,77734375;-576,4268798828125;194,9881591796875;-83,19457244873047;0,5600310564041138;0,23367586731910706;0,172517329454422;0,008300116285681725
28;-362,5203857421875;95,84056091308594;40729,77734375;-523,4360961914062;227,6123809814453;-77,07379150390625;0,5597632527351379;0,23598074913024902;0,17253588140010834;0,008341764099895954
29;-362,5203857421875;95,84056091308594;40729,77734375;-514,3637084960938;262,5522155761719;-76,42485809326172;0,5816165804862976;0,24331645667552948;0,17805840075016022;0,008829443715512753
30;-362,5203857421875;95,84056091308594;40729,77734375;-456,75250244140625;274,637939453125;-68,93653869628906;0,5862253904342651;0,24981845915317535;0,18021346628665924;0,008998042903840542
31;-362,5203857421875;95,84056091308594;40729,77734375;-446,9889831542969;282,84716796875;-67,58570861816406;0,5917947292327881;0,25152871012687683;0,18111583590507507;0,009141727350652218
32;-362,5203857421875;95,84056091308594;40729,77734375;-376,46820068359375;268,70404052734375;-58,36984634399414;0,5963094830513;0,2539445161819458;0,18203167617321014;0,00926954671740532
33;-362,5203857421875;95,84056091308594;40729,77734375;-469,9998474121094;226,81832885742188;-70,41574096679688;0,6056583523750305;0,2546785771846771;0,18339690566062927;0,009474456310272217
34;-362,5203857421875;95,84056091308594;40729,77734375;-460,3457336425781;229,64962768554688;-69,28343200683594;0,6086731553077698;0,2559696137905121;0,18378455936908722;0,00956864282488823
35;-362,5203857421875;95,84056091308594;40729,77734375;-349,0426940917969;239,50868225097656;-55,09398651123047;0,6179263591766357;0,2581862211227417;0,18555127084255219;0,009772919118404388
36;-362,5203857421875;95,84056091308594;40729,77734375;-346,9894104003906;255,4516143798828;-54,91073989868164;0,6203888058662415;0,2579428553581238;0,18545109033584595;0,009839567355811596
37;-362,5203857421875;95,84056091308594;40729,77734375;-281,7352600097656;279,90948486328125;-46,89790344238281;0,6288965940475464;0,2601611912250519;0,18715140223503113;0,010033817030489445
38;-362,5203857421875;95,84056091308594;40729,77734375;-281,7454528808594;311,01080322265625;-47,14654541015625;0,6160262823104858;0,2598612606525421;0,18429400026798248;0,009853907860815525
39;-362,5203857421875;95,84056091308594;40729,77734375;-263,9700012207031;339,28167724609375;-45,1345100402832;0,6340954899787903;0,26470762491226196;0,18853799998760223;0,010244551114737988
40;-362,5203857421875;95,84056091308594;40729,77734375;-241,45913696289062;365,33477783203125;-42,9205207824707;0,6274474859237671;0,2638004422187805;0,18671296536922455;0,010157265700399876
41;-362,5203857421875;95,84056091308594;40729,77734375;-248,49835205078125;343,12060546875;-43,48975372314453;0,6325967311859131;0,2658817768096924;0,18790319561958313;0,010304144583642483
42;-362,5203857421875;95,84056091308594;40729,77734375;-286,0029296875;328,7335510253906;-48,5499267578125;0,6319473385810852;0,2618677616119385;0,18644878268241882;0,010274248197674751
43;-362,5203857421875;95,84056091308594;40729,77734375;-297,8282775878906;314,046630859375;-49,966224670410156;0,6073674559593201;0,25510284304618835;0,17987924814224243;0,009818182326853275
44;-362,5203857421875;95,84056091308594;40729,77734375;-226,6436004638672;313,0511169433594;-40,52409744262695;0,6078832149505615;0,2576656639575958;0,18043166399002075;0,009893685579299927
45;-362,5203857421875;95,84056091308594;40729,77734375;-336,99755859375;271,83489990234375;-54,57418441772461;0,6347762942314148;0,2624484598636627;0,1865464448928833;0,010438314639031887
46;-362,5203857421875;95,84056091308594;40729,77734375;-316,0001220703125;280,3974914550781;-52,39751052856445;0,6253783702850342;0,26419302821159363;0,18511496484279633;0,010350060649216175
47;-362,5203857421875;95,84056091308594;40729,77734375;-379,056396484375;285,8339538574219;-61,12382507324219;0,6328644156455994;0,2642466425895691;0,1864519566297531;0,010514690540730953
48;-362,5203857421875;95,84056091308594;40729,77734375;-374,3836669921875;329,30230712890625;-60,51941680908203;0,6501571536064148;0,2753297686576843;0,19248053431510925;0,01098405010998249
49;-362,5203857421875;95,84056091308594;40729,77734375;-392,0847473144531;366,5246276855469;-63,16071701049805;0,6455410718917847;0,26683685183525085;0,1894303560256958;0,010831654071807861
50;-362,5203857421875;95,84056091308594;40729,77734375;-407,5753173828125;377,2645568847656;-65,29544067382812;0,6667556166648865;0,2732248604297638;0,1950848549604416;0,011301874183118343
51;-362,5203857421875;95,84056091308594;40729,77734375;-384,9216003417969;376,4136962890625;-62,45554733276367;0,6688308119773865;0,27753448486328125;0,19661115109920502;0,011439312249422073
52;-362,5203857421875;95,84056091308594;40729,77734375;-405,01312255859375;355,738525390625;-64,69635772705078;0,6536685824394226;0,26473215222358704;0,19063714146614075;0,011038371361792088
53;-362,5203857421875;95,84056091308594;40729,77734375;-390,17486572265625;337,3785400390625;-61,871009826660156;0,6462796926498413;0,2677830755710602;0,1900954395532608;0,01101709809154272
54;-362,5203857421875;95,84056091308594;40729,77734375;-428,3740234375;301,57550048828125;-66,7895278930664;0,6596813797950745;0,273398220539093;0,19422413408756256;0,011358863674104214
55;-362,5203857421875;95,84056091308594;40729,77734375;-518,7068481445312;272,2510070800781;-78,8416976928711;0,6426618099212646;0,2667674124240875;0,18953028321266174;0,011034040711820126
56;-362,5203857421875;95,84056091308594;40729,77734375;-487,64202880859375;315,0301513671875;-74,06253051757812;0,6447315812110901;0,26526734232902527;0,1897619068622589;0,011080149561166763
57;-362,5203857421875;95,84056091308594;40729,77734375;-613,0323486328125;307,0438232421875;-90,41828155517578;0,6308943033218384;0,2645043730735779;0,1871722787618637;0,010894966311752796
58;-362,5203857421875;95,84056091308594;40729,77734375;-590,1431884765625;354,8267517089844;-87,92089080810547;0,6245688199996948;0,2616512179374695;0,18549400568008423;0,01078715268522501
59;-362,5203857421875;95,84056091308594;40729,77734375;-634,3294677734375;384,6628112792969;-94,28605651855469;0,6464124917984009;0,2649248540401459;0,19084779918193817;0,011231353506445885
60;-362,5203857421875;95,84056091308594;40729,77734375;-634,7010498046875;399,6922302246094;-94,27229309082031;0,6243056654930115;0,25580283999443054;0,1846075803041458;0,010768545791506767
61;-362,5203857421875;95,84056091308594;40729,77734375;-663,3031005859375;403,6705627441406;-98,22941589355469;0,6194577813148499;0,2528573274612427;0,18326760828495026;0,010680284351110458
62;-362,5203857421875;95,84056091308594;40729,77734375;-621,1932983398438;406,4754943847656;-92,25938415527344;0,604263961315155;0,2458954155445099;0,17890599370002747;0,010349606163799763
63;-362,5203857421875;95,84056091308594;40729,77734375;-637,3076782226562;391,0584411621094;-94,06448364257812;0,6050834655761719;0,24919968843460083;0,18021447956562042;0,010467053391039371
64;-362,5203857421875;95,84056091308594;40729,77734375;-650,834228515625;385,9682312011719;-95,80986022949219;0,6017868518829346;0,24785968661308289;0,1795928031206131;0,010429582558572292
65;-362,5203857421875;95,84056091308594;40729,77734375;-589,581298828125;395,99481201171875;-87,49366760253906;0,6031453609466553;0,2462063580751419;0,17981034517288208;0,01045237947255373
66;-362,5203857421875;95,84056091308594;40729,77734375;-597,1445922851562;410,2635803222656;-88,12208557128906;0,6076433062553406;0,24723665416240692;0,18132875859737396;0,010578210465610027
67;-362,5203857421875;95,84056091308594;40729,77734375;-557,7633056640625;443,9387512207031;-83,56283569335938;0,6030353307723999;0,24263036251068115;0,17965124547481537;0,010442543774843216
68;-362,5203857421875;95,84056091308594;40729,77734375;-488,6141052246094;498,1419982910156;-74,91381072998047;0,6110220551490784;0,24776464700698853;0,1828683316707611;0,010705450549721718
69;-362,5203857421875;95,84056091308594;40729,77734375;-388,79473876953125;517,7484130859375;-62,178321838378906;0,6148785948753357;0,25084608793258667;0,18477919697761536;0,010855486616492271
70;-362,5203857421875;95,84056091308594;40729,77734375;-393,7686462402344;550,9781494140625;-63,49602508544922;0,6057419180870056;0,24447058141231537;0,18174462020397186;0,010621779598295689
71;-362,5203857421875;95,84056091308594;40729,77734375;-315,335205078125;564,398193359375;-53,09223556518555;0,603949785232544;0,24382339417934418;0,1815868318080902;0,010611198842525482
72;-362,5203857421875;95,84056091308594;40729,77734375;-242,34234619140625;534,3110961914062;-43,102081298828125;0,603583037853241;0,24529606103897095;0,18226784467697144;0,010666212998330593
73;-362,5203857421875;95,84056091308594;40729,77734375;-246,49029541015625;474,55328369140625;-41,696266174316406;0,5976507067680359;0,24216242134571075;0,18065929412841797;0,010544768534600735
74;-362,5203857421875;95,84056091308594;40729,77734375;-188,5443115234375;412,6800537109375;-33,1048583984375;0,5906409621238708;0,2394658476114273;0,17893780767917633;0,01041029579937458
75;-362,5203857421875;95,84056091308594;40729,77734375;-120,37040710449219;345,0129699707031;-22,279499053955078;0,5987768173217773;0,2409457117319107;0,18124644458293915;0,01058873813599348
76;-362,5203857421875;95,84056091308594;40729,77734375;-141,60043334960938;292,4400634765625;-24,05321502685547;0,5848206281661987;0,23633506894111633;0,17766259610652924;0,010311402380466461
77;-362,5203857421875;95,84056091308594;40729,77734375;-169,6278533935547;240,2775115966797;-26,09334945678711;0,5817564129829407;0,23564372956752777;0,17726357281208038;0,010273050516843796
78;-362,5203857421875;95,84056091308594;40729,77734375;-98,44036102294922;208,18460083007812;-16,19516944885254;0,5699321627616882;0,229566752910614;0,17360526323318481;0,009992603212594986
79;-362,5203857421875;95,84056091308594;40729,77734375;-19,373859405517578;182,3799285888672;-5,1728081703186035;0,5710350275039673;0,22808188199996948;0,17363275587558746;0,009999164380133152
80;-362,5203857421875;95,84056091308594;40729,77734375;32,76173400878906;158,97679138183594;2,6488022804260254;0,5779445767402649;0,23052217066287994;0,17597822844982147;0,010178047232329845
81;-362,5203857421875;95,84056091308594;40729,77734375;139,62924194335938;155,41815185546875;17,17306900024414;0,5690798759460449;0,22611300647258759;0,17330798506736755;0,009967106394469738
82;-362,5203857421875;95,84056091308594;40729,77734375;147,4088592529297;148,7055206298828;18,602996826171875;0,550101101398468;0,21783405542373657;0,16760511696338654;0,009520413354039192
83;-362,5203857421875;95,84056091308594;40729,77734375;172,46499633789062;147,9281768798828;22,457502365112305;0,5493283867835999;0,21634185314178467;0,16718828678131104;0,009491966105997562
84;-362,5203857421875;95,84056091308594;40729,77734375;165,95391845703125;167,46495056152344;21,14491081237793;0,5293799638748169;0,20771116018295288;0,16114598512649536;0,00901239737868309
85;-362,5203857421875;95,84056091308594;40729,77734375;231,366455078125;156,89913940429688;30,121376037597656;0,5516692399978638;0,21523231267929077;0,16743895411491394;0,009513428434729576
86;-362,5203857421875;95,84056091308594;40729,77734375;274,56829833984375;124,60143280029297;37,01456832885742;0,5461276769638062;0,21228022873401642;0,16583973169326782;0,009390754625201225
87;-362,5203857421875;95,84056091308594;40729,77734375;277,9796142578125;115,39234924316406;37,84363555908203;0,5316774845123291;0,20559100806713104;0,16153547167778015;0,009045779705047607
88;-362,5203857421875;95,84056091308594;40729,77734375;273,47357177734375;85,72489929199219;37,88671112060547;0,5352433323860168;0,2055574655532837;0,16261066496372223;0,009120702743530273
89;-362,5203857421875;95,84056091308594;40729,77734375;381,04852294921875;40,064910888671875;52,463836669921875;0,5376619100570679;0,20670069754123688;0,16263651847839355;0,00913721602410078
90;-362,5203857421875;95,84056091308594;40729,77734375;420,97607421875;-3,623521327972412;58,83827590942383;0,5322385430335999;0,20185041427612305;0,1612367480993271;0,009009315632283688
91;-362,5203857421875;95,84056091308594;40729,77734375;439,3936767578125;-69,90604400634766;62,251041412353516;0,5498031377792358;0,2080148458480835;0,16615629196166992;0,009416801854968071
92;-362,5203857421875;95,84056091308594;40729,77734375;529,9793090820312;-119,93082427978516;74,57185363769531;0,5393468737602234;0,20166942477226257;0,16284480690956116;0,009129305370151997
93;-362,5203857421875;95,84056091308594;40729,77734375;525,756591796875;-171,07400512695312;74,6806869506836;0,5404850840568542;0,20080114901065826;0,16287416219711304;0,009134942665696144
94;-362,5203857421875;95,84056091308594;40729,77734375;610,3326416015625;-193,50576782226562;85,80680084228516;0,5303032994270325;0,1963687390089035;0,15942643582820892;0,00887609925121069
95;-362,5203857421875;95,84056091308594;40729,77734375;636,2900390625;-225,57518005371094;90,24806213378906;0,531968891620636;0,19503797590732574;0,15961259603500366;0,008880718611180782
96;-362,5203857421875;95,84056091308594;40729,77734375;663,4024658203125;-233,88571166992188;94,03419494628906;0,5250288248062134;0,19197878241539001;0,15714848041534424;0,008699075318872929
97;-362,5203857421875;95,84056091308594;40729,77734375;685,078125;-233,17835998535156;96,90192413330078;0,504880964756012;0,18283076584339142;0,15077506005764008;0,008180009201169014
98;-362,5203857421875;95,84056091308594;40729,77734375;779,6751708984375;-246,06185913085938;109,75208282470703;0,5173589587211609;0,18588393926620483;0,15410445630550385;0,008445559069514275
99;-362,5203857421875;95,84056091308594;40729,77734375;751,2086791992188;-230,6782684326172;105,80752563476562;0,5183188915252686;0,18508395552635193;0,1540140062570572;0,008442212827503681
100;-362,5203857421875;95,84056091308594;40729,77734375;819,606689453125;-258,78363037109375;115,38317108154297;0,511623740196228;0,1803327202796936;0,15160851180553436;0,00823315978050232
101;-362,5203857421875;95,84056091308594;40729,77734375;793,337158203125;-252,8819122314453;111,33369445800781;0,5074567794799805;0,17738144099712372;0,14998367428779602;0,008100309409201145
102;-362,5203857421875;95,84056091308594;40729,77734375;746,7615966796875;-265,31732177734375;105,54046630859375;0,49461328983306885;0,17023733258247375;0,14578483998775482;0,007740058470517397
103;-362,5203857421875;95,84056091308594;40729,77734375;742,8827514648438;-266,59283447265625;104,91197204589844;0,49446040391921997;0,16903336346149445;0,14534395933151245;0,007704626768827438
104;-362,5203857421875;95,84056091308594;40729,77734375;773,6185913085938;-279,6156005859375;109,37493896484375;0,5052133202552795;0,17073042690753937;0,1480744630098343;0,00791196245700121
105;-362,5203857421875;95,84056091308594;40729,77734375;748,5658569335938;-285,73089599609375;105,822509765625;0,49357375502586365;0,16282522678375244;0,1442132592201233;0,007550169248133898
106;-362,5203857421875;95,84056091308594;40729,77734375;707,1595458984375;-267,8335876464844;99,26823425292969;0,49498313665390015;0,16507290303707123;0,14431144297122955;0,007605555467307568
107;-362,5203857421875;95,84056091308594;40729,77734375;690,5498657226562;-299,5230712890625;98,19718933105469;0,5036857724189758;0,16673624515533447;0,1464531123638153;0,00777390506118536
108;-362,5203857421875;95,84056091308594;40729,77734375;677,9056396484375;-319,49456787109375;96,27742004394531;0,5011345148086548;0,16531138122081757;0,14534614980220795;0,007685903459787369
109;-362,5203857421875;95,84056091308594;40729,77734375;707,676025390625;-343,6693420410156;100,5808334350586;0,505579948425293;0,16737928986549377;0,14629961550235748;0,007775211241096258
110;-362,5203857421875;95,84056091308594;40729,77734375;667,6197509765625;-359,3186340332031;95,7087631225586;0,5172305703163147;0,17366918921470642;0,14941391348838806;0,008053055964410305
111;-362,5203857421875;95,84056091308594;40729,77734375;657,0028686523438;-395,0608825683594;95,1720199584961;0,5238938927650452;0,17716531455516815;0,15105153620243073;0,008191773667931557
112;-362,5203857421875;95,84056091308594;40729,77734375;553,8778076171875;-368,9856262207031;80,4561996459961;0,5202909111976624;0,17445844411849976;0,1497027724981308;0,008069384843111038
113;-362,5203857421875;95,84056091308594;40729,77734375;513,7752685546875;-376,5205383300781;75,27626037597656;0,515752911567688;0,16879621148109436;0,1480037271976471;0,007892097346484661
114;-362,5203857421875;95,84056091308594;40729,77734375;575,0931396484375;-380,6312561035156;84,19935607910156;0,5262901782989502;0,17907503247261047;0,15094353258609772;0,008162599056959152
115;-362,5203857421875;95,84056091308594;40729,77734375;543,3831787109375;-359,70037841796875;79,44371032714844;0,5470616221427917;0,18605875968933105;0,1566557139158249;0,008612139150500298
116;-362,5203857421875;95,84056091308594;40729,77734375;490,0726318359375;-338,3757019042969;72,59017181396484;0,543616771697998;0,18486589193344116;0,15545617043972015;0,00850049126893282
117;-362,5203857421875;95,84056091308594;40729,77734375;513,9384155273438;-326,7173767089844;75,7481918334961;0,5375770926475525;0,18012157082557678;0,15343911945819855;0,008306311443448067
118;-362,5203857421875;95,84056091308594;40729,77734375;466,0496826171875;-315,3399658203125;69,35003662109375;0,5414816737174988;0,18079863488674164;0,15437467396259308;0,008358963765203953
119;-362,5203857421875;95,84056091308594;40729,77734375;533,9212646484375;-342,4733581542969;78,67642974853516;0,536026120185852;0,1763465255498886;0,152572363615036;0,008173945359885693
120;-362,5203857421875;95,84056091308594;40729,77734375;460,099365234375;-329,2413635253906;68,65576934814453;0,5494492650032043;0,18129952251911163;0,1563136875629425;0,008452804759144783
121;-362,5203857421875;95,84056091308594;40729,77734375;487,7418518066406;-357,6863098144531;73,1727066040039;0,5287408232688904;0,17059576511383057;0,1502208560705185;0,007911000400781631
122;-362,5203857421875;95,84056091308594;40729,77734375;516,2716064453125;-352,2522888183594;76,80841827392578;0,5449089407920837;0,17667631804943085;0,15476806461811066;0,008249613456428051
123;-362,5203857421875;95,84056091308594;40729,77734375;494,0253601074219;-347,6158142089844;73,58427429199219;0,537516176700592;0,17207308113574982;0,15259712934494019;0,008028991520404816
124;-362,5203857421875;95,84056091308594;40729,77734375;492,9932556152344;-326,4381103515625;73,59489440917969;0,5416054129600525;0,1749620884656906;0,1538000851869583;0,008101500570774078
125;-362,5203857421875;95,84056091308594;40729,77734375;415,510986328125;-307,9467468261719;62,9932861328125;0,547440230846405;0,17025329172611237;0,15538597106933594;0,008132067508995533
126;-362,5203857421875;95,84056091308594;40729,77734375;497,8454284667969;-341,64569091796875;75,12351989746094;0,5389804840087891;0,16889706254005432;0,1530565768480301;0,007922149263322353
127;-362,5203857421875;95,84056091308594;40729,77734375;475,1211853027344;-350,8758544921875;72,29887390136719;0,5253331661224365;0,16360095143318176;0,14927706122398376;0,007573356851935387
128;-362,5203857421875;95,84056091308594;40729,77734375;489,41790771484375;-376,8564453125;74,68331146240234;0,5284241437911987;0,15996482968330383;0,15021347999572754;0,007554383482784033
129;-362,5203857421875;95,84056091308594;40729,77734375;488,91796875;-390,6346435546875;74,49064636230469;0,533402144908905;0,16913847625255585;0,15191005170345306;0,007716783322393894
130;-362,5203857421875;95,84056091308594;40729,77734375;428,7906799316406;-402,1424865722656;65,80712127685547;0,5269478559494019;0,16484051942825317;0,15025436878204346;0,007521050050854683
131;-362,5203857421875;95,84056091308594;40729,77734375;529,9164428710938;-473,32879638671875;80,48847198486328;0,5339826345443726;0,16940121352672577;0,15247218310832977;0,007661192212253809
132;-362,5203857421875;95,84056091308594;40729,77734375;432,0221252441406;-453,10595703125;66,74471282958984;0,540359616279602;0,17290502786636353;0,1545930951833725;0,007788991555571556
133;-362,5203857421875;95,84056091308594;40729,77734375;420,63665771484375;-458,508056640625;65,03266143798828;0,5469658970832825;0,17332446575164795;0,15675882995128632;0,007890160195529461
134;-362,5203857421875;95,84056091308594;40729,77734375;391,13165283203125;-442,64801025390625;61,27455520629883;0,5488357543945312;0,17245329916477203;0,15761296451091766;0,007887535728514194
135;-362,5203857421875;95,84056091308594;40729,77734375;451,90167236328125;-437,3431701660156;68,90963745117188;0,534071683883667;0,1696101874113083;0,153681218624115;0,007540686521679163
136;-362,5203857421875;95,84056091308594;40729,77734375;408,11328125;-430,7694091796875;63,207706451416016;0,5312349200248718;0,16741110384464264;0,15323425829410553;0,00743810785934329
137;-362,5203857421875;95,84056091308594;40729,77734375;374,22265625;-451,3846130371094;58,895877838134766;0,5390861630439758;0,17168280482292175;0,15588970482349396;0,007598948199301958
138;-362,5203857421875;95,84056091308594;40729,77734375;440,44305419921875;-474,4982604980469;67,29207611083984;0,5458512306213379;0,17606543004512787;0,15819606184959412;0,007730985060334206
139;-362,5203857421875;95,84056091308594;40729,77734375;379,6312561035156;-475,86651611328125;58,36357498168945;0,5356459021568298;0,1661696434020996;0,15573783218860626;0,007425415329635143
140;-362,5203857421875;95,84056091308594;40729,77734375;389,8633728027344;-538,5333862304688;60,849544525146484;0,5440195202827454;0,17147034406661987;0,15858685970306396;0,007604894693940878
141;-362,5203857421875;95,84056091308594;40729,77734375;366,04913330078125;-529,2650756835938;56,61872863769531;0,5532557964324951;0,17080333828926086;0,16181236505508423;0,007743207737803459
142;-362,5203857421875;95,84056091308594;40729,77734375;345,76727294921875;-549,6629028320312;53,65127944946289;0,5254159569740295;0,1629929095506668;0,15413455665111542;0,007115759886801243
143;-362,5203857421875;95,84056091308594;40729,77734375;381,6512145996094;-559,6239013671875;57,91354751586914;0,539740264415741;0,16579106450080872;0,15885935723781586;0,007385055534541607
144;-362,5203857421875;95,84056091308594;40729,77734375;357,55596923828125;-561,05908203125;54,669471740722656;0,5267794728279114;0,1629481315612793;0,15552771091461182;0,00708811217918992
145;-362,5203857421875;95,84056091308594;40729,77734375;323,4246826171875;-527,20703125;49,01173782348633;0,5211085081100464;0,15774472057819366;0,15449190139770508;0,006896848790347576
146;-362,5203857421875;95,84056091308594;40729,77734375;361,3356628417969;-546,0082397460938;54,63138198852539;0,5322436094284058;0,16427692770957947;0,15821099281311035;0,007153176702558994
147;-362,5203857421875;95,84056091308594;40729,77734375;320,3910827636719;-477,1181945800781;47,98588943481445;0,532202959060669;0,16308261454105377;0,15880607068538666;0,007114263717085123
148;-362,5203857421875;95,84056091308594;40729,77734375;345,2740173339844;-437,39813232421875;51,05390167236328;0,512327253818512;0,15848666429519653;0,1533300280570984;0,006667570676654577
149;-362,5203857421875;95,84056091308594;40729,77734375;364,9194030761719;-393,71710205078125;53,250343322753906;0,5185636281967163;0,15900593996047974;0,15582223236560822;0,006763861980289221
150;-362,5203857421875;95,84056091308594;40729,77734375;387,552978515625;-369,1502380371094;56,4506721496582;0,4986957609653473;0,15340855717658997;0,15037177503108978;0,00629824586212635
151;-362,5203857421875;95,84056091308594;40729,77734375;409,9914855957031;-322,433349609375;58,846946716308594;0,4899202883243561;0,151549831032753;0,14820438623428345;0,006081555970013142
152;-362,5203857421875;95,84056091308594;40729,77734375;436,45855712890625;-325,5404968261719;63,17010498046875;0,501053512096405;0,1555132418870926;0,152099609375;0,00632126210257411
153;-362,5203857421875;95,84056091308594;40729,77734375;462,14739990234375;-349,4027404785156;71,4926986694336;0,4981079697608948;0,15639229118824005;0,15160681307315826;0,006253338418900967
154;-362,5203857421875;95,84056091308594;40729,77734375;228,61207580566406;-1414,2991943359375;705,9454345703125;0,49820297956466675;0,15604855120182037;0,15225523710250854;0,006231016479432583
155;-362,5203857421875;95,84056091308594;40729,77734375;468,7574157714844;-310,7043151855469;66,77835083007812;0,5000768899917603;0,15916068851947784;0,15311045944690704;0,006282393354922533
156;-362,5203857421875;95,84056091308594;40729,77734375;458,1697998046875;-342,43359375;68,20072937011719;0,48445749282836914;0,15621298551559448;0,148635596036911;0,005911445710808039
157;-362,5203857421875;95,84056091308594;40729,77734375;474,25634765625;-343,2565612792969;67,27666473388672;0,48937708139419556;0,15766488015651703;0,1507151871919632;0,006015403661876917
