"B0 AOI2";;;;;;;;;;
"Index [1]";"X [mm]";"Y [mm]";"Z [mm]";"U [mm]";"V [mm]";"W [mm]";"Sigma_X [mm]";"Sigma_Y [mm]";"Sigma_Z [mm]";"sigma [pixel]"
140;2424,6240234375;-307,2074890136719;50716,21484375;-207,7213897705078;1308,731689453125;-118,16016387939453;0,8899798393249512;0,19458234310150146;0,2183065116405487;0,014524063095450401
141;2424,6240234375;-307,2074890136719;50716,21484375;-223,31825256347656;1304,15576171875;-115,7437744140625;0,9541569352149963;0,20943613350391388;0,23683582246303558;0,01581214927136898
142;2424,6240234375;-307,2074890136719;50716,21484375;-210,20033264160156;1294,6568603515625;-115,42940521240234;0,9154999852180481;0,20172226428985596;0,2305241823196411;0,014947392977774143
143;2424,6240234375;-307,2074890136719;50716,21484375;-86,35469818115234;1270,460693359375;-118,64454650878906;0,9270846247673035;0,20527172088623047;0,22415943443775177;0,015090684406459332
144;2424,6240234375;-307,2074890136719;50716,21484375;-101,06981658935547;1269,3701171875;-115,97218322753906;0,9329135417938232;0,20742934942245483;0,22762665152549744;0,015159043483436108
145;2424,6240234375;-307,2074890136719;50716,21484375;-120,82484436035156;1260,0010986328125;-114,62256622314453;0,9303527474403381;0,20773310959339142;0,22847183048725128;0,015051053836941719
146;2424,6240234375;-307,2074890136719;50716,21484375;-59,90281295776367;1245,671142578125;-111,32971954345703;0,9156243205070496;0,20539413392543793;0,22365571558475494;0,014682385139167309
147;2424,6240234375;-307,2074890136719;50716,21484375;-89,29615783691406;1258,7440185546875;-114,05894470214844;0,914419949054718;0,20617851614952087;0,22035451233386993;0,014592084102332592
148;2424,6240234375;-307,2074890136719;50716,21484375;-46,03659439086914;1253,2215576171875;-113,78179168701172;0,9250586628913879;0,20915070176124573;0,23049414157867432;0,014773481525480747
149;2424,6240234375;-307,2074890136719;50716,21484375;-44,63447570800781;1246,1654052734375;-112,10198211669922;0,9195201396942139;0,2090313583612442;0,22536827623844147;0,01460181549191475
150;2424,6240234375;-307,2074890136719;50716,21484375;-10,01529598236084;1245,916015625;-111,60213470458984;0,8822852969169617;0,20187978446483612;0,20979195833206177;0,013766201213002205
151;2424,6240234375;-307,2074890136719;50716,21484375;3,806281089782715;1234,9923095703125;-109,75938415527344;0,890875518321991;0,20499379932880402;0,20906312763690948;0,013890682719647884
152;2424,6240234375;-307,2074890136719;50716,21484375;-12,776959419250488;1236,540771484375;-115,47367858886719;0,9288411140441895;0,21402400732040405;0,22698485851287842;0,014647766016423702
153;2424,6240234375;-307,2074890136719;50716,21484375;41,217750549316406;1224,9012451171875;-111,42818450927734;0,8999968767166138;0,20833735167980194;0,21928107738494873;0,01400674507021904
