"B0 AOI2";;;;;;;;;;
"Index [1]";"X [mm]";"Y [mm]";"Z [mm]";"U [mm]";"V [mm]";"W [mm]";"Sigma_X [mm]";"Sigma_Y [mm]";"Sigma_Z [mm]";"sigma [pixel]"
35;2318,4765625;469,1558532714844;50618,72265625;48,57083511352539;-300,4593505859375;-6,534182071685791;0,9134475588798523;0,3328736424446106;0,2636098563671112;0,014887050725519657
36;2318,4765625;469,1558532714844;50618,72265625;32,68016052246094;-314,0188293457031;-8,291369438171387;0,9225260019302368;0,3417198657989502;0,26635804772377014;0,015243692323565483
37;2318,4765625;469,1558532714844;50618,72265625;35,10808563232422;-319,0531311035156;-8,199923515319824;0,9441973567008972;0,34514179825782776;0,2697620391845703;0,015684381127357483
38;2318,4765625;469,1558532714844;50618,72265625;55,78731918334961;-314,9853820800781;-9,932583808898926;0,9298055171966553;0,3462190628051758;0,2660638689994812;0,015552827157080173
39;2318,4765625;469,1558532714844;50618,72265625;56,96198272705078;-313,72113037109375;-9,620057106018066;0,9395729303359985;0,3408879339694977;0,2650197744369507;0,015659276396036148
40;2318,4765625;469,1558532714844;50618,72265625;84,23511505126953;-310,7746276855469;-12,026041030883789;0,9570286273956299;0,3448849320411682;0,26808303594589233;0,016054879873991013
41;2318,4765625;469,1558532714844;50618,72265625;63,33036804199219;-316,14691162109375;-10,589850425720215;0,9593387842178345;0,3459717631340027;0,2676612436771393;0,016175802797079086
42;2318,4765625;469,1558532714844;50618,72265625;51,32881164550781;-321,0220642089844;-10,052094459533691;0,9409026503562927;0,34279587864875793;0,26238325238227844;0,015913300216197968
43;2318,4765625;469,1558532714844;50618,72265625;59,82651138305664;-308,97027587890625;-9,16783332824707;0,9477626085281372;0,342265784740448;0,26258745789527893;0,016070840880274773
44;2318,4765625;469,1558532714844;50618,72265625;34,32510757446289;-315,2913513183594;-9,65431022644043;0,9358044862747192;0,34981802105903625;0,2613561749458313;0,016110774129629135
45;2318,4765625;469,1558532714844;50618,72265625;57,70132064819336;-296,37286376953125;-10,675235748291016;0,9476978778839111;0,34385946393013;0,26138514280319214;0,016245394945144653
46;2318,4765625;469,1558532714844;50618,72265625;41,66007614135742;-301,00177001953125;-9,645895004272461;0,9364777207374573;0,3368663191795349;0,25698599219322205;0,01601041667163372
47;2318,4765625;469,1558532714844;50618,72265625;53,43967819213867;-284,4114074707031;-8,737382888793945;0,9334139823913574;0,3431871235370636;0,25730013847351074;0,01616949960589409
48;2318,4765625;469,1558532714844;50618,72265625;24,538347244262695;-292,5621643066406;-9,099419593811035;0,9528132677078247;0,3428604006767273;0,2605590224266052;0,01652483083307743
49;2318,4765625;469,1558532714844;50618,72265625;2,9235124588012695;-288,0320739746094;-9,479252815246582;0,941256046295166;0,3390369713306427;0,25715959072113037;0,016352402046322823
50;2318,4765625;469,1558532714844;50618,72265625;21,81505584716797;-278,3196716308594;-9,424098014831543;0,9835672378540039;0,34697869420051575;0,2670183777809143;0,017212141305208206
51;2318,4765625;469,1558532714844;50618,72265625;12,799881935119629;-275,54998779296875;-9,491143226623535;0,9442169666290283;0,34061911702156067;0,2577503025531769;0,016585439443588257
52;2318,4765625;469,1558532714844;50618,72265625;26,08361053466797;-268,0907287597656;-10,637378692626953;0,9692232012748718;0,35685595870018005;0,2659556269645691;0,017367184162139893
53;2318,4765625;469,1558532714844;50618,72265625;33,23390579223633;-258,228759765625;-10,057458877563477;0,9219416379928589;0,3442094624042511;0,253916472196579;0,016483262181282043
54;2318,4765625;469,1558532714844;50618,72265625;41,20907211303711;-255,15481567382812;-11,914155960083008;0,9547214508056641;0,3475722670555115;0,26142585277557373;0,01712614856660366
55;2318,4765625;469,1558532714844;50618,72265625;53,39651870727539;-243,6595001220703;-13,154440879821777;0,9343656301498413;0,33823078870773315;0,25575974583625793;0,016706794500350952
56;2318,4765625;469,1558532714844;50618,72265625;54,4637565612793;-243,45401000976562;-13,756065368652344;0,93024742603302;0,33453914523124695;0,25459930300712585;0,01664319820702076
57;2318,4765625;469,1558532714844;50618,72265625;16,578683853149414;-246,5440216064453;-12,97922420501709;0,9455931186676025;0,34430915117263794;0,2599080502986908;0,017163516953587532
58;2318,4765625;469,1558532714844;50618,72265625;38,20703125;-235,66058349609375;-14,895736694335938;0,9677869081497192;0,3458574116230011;0,26549792289733887;0,017603643238544464
59;2318,4765625;469,1558532714844;50618,72265625;36,50292205810547;-236,7805938720703;-14,594731330871582;0,9131994247436523;0,33578231930732727;0,2524740695953369;0,01665249466896057
60;2318,4765625;469,1558532714844;50618,72265625;8,987204551696777;-233,6427764892578;-10,937846183776855;0,9322417974472046;0,3324398696422577;0,25687670707702637;0,016933901235461235
61;2318,4765625;469,1558532714844;50618,72265625;14,779007911682129;-228,40464782714844;-13,052878379821777;0,9316126704216003;0,33955585956573486;0,2583719789981842;0,01716592162847519
62;2318,4765625;469,1558532714844;50618,72265625;9,688131332397461;-222,4871063232422;-13,142708778381348;0,9242453575134277;0,33906838297843933;0,25729748606681824;0,01712060160934925
63;2318,4765625;469,1558532714844;50618,72265625;17,952434539794922;-222,02743530273438;-12,237798690795898;0,9184442162513733;0,3307620882987976;0,25566354393959045;0,016916725784540176
64;2318,4765625;469,1558532714844;50618,72265625;20,894681930541992;-211,32078552246094;-11,028342247009277;0,9037267565727234;0,3336517810821533;0,2532553970813751;0,016838369891047478
65;2318,4765625;469,1558532714844;50618,72265625;4,331433296203613;-214,47654724121094;-13,04458236694336;0,90909343957901;0,32534846663475037;0,2544485628604889;0,016786914318799973
